Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Paul George,41:48,10,20,.500,4,10,.400,8,9,.889,1,7,8,7,1,1,4,3,32,-7,0
Myles Turner,36:41,3,10,.300,0,1,.000,0,0,nan,1,4,5,2,1,2,1,2,6,-2,0
Jeff Teague,35:13,8,12,.667,2,3,.667,5,5,1.000,0,4,4,4,1,0,3,3,23,-4,0
Thaddeus Young,33:24,7,11,.636,0,0,nan,2,6,.333,3,0,3,1,6,0,0,4,16,-4,0
Monta Ellis,24:32,1,4,.250,0,1,.000,0,0,nan,1,1,2,3,1,0,1,0,2,-4,0
Lance Stephenson,26:25,6,13,.462,0,0,nan,1,1,1.000,1,1,2,4,2,0,0,4,13,-3,0
C.J. Miles,16:12,4,7,.571,1,4,.250,0,0,nan,1,1,2,1,2,0,2,4,9,-3,0
Kevin Seraphin,11:19,3,6,.500,0,0,nan,0,0,nan,1,3,4,1,0,0,2,1,6,-4,0
Glenn Robinson,9:00,1,1,1.000,1,1,1.000,1,2,.500,0,2,2,0,0,0,0,0,4,-5,0
Lavoy Allen,5:26,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,+6,0
Al Jefferson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Rakeem Christmas,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Aaron Brooks,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,43,84,.512,8,20,.400,17,23,.739,9,24,33,23,14,3,13,21,111,nan,0
LeBron James,42:16,11,20,.550,0,2,.000,3,6,.500,0,10,10,7,4,4,8,2,25,+6,1
Kevin Love,38:54,6,7,.857,3,4,.750,12,12,1.000,1,10,11,3,0,1,2,4,27,+17,1
Kyrie Irving,34:15,14,24,.583,4,10,.400,5,5,1.000,0,2,2,2,1,0,4,4,37,0,1
Tristan Thompson,32:19,2,5,.400,0,0,nan,0,0,nan,5,5,10,1,0,2,3,1,4,-4,1
J.R. Smith,18:21,1,3,.333,1,2,.500,0,0,nan,0,0,0,0,0,0,1,0,3,-4,1
Iman Shumpert,19:35,2,3,.667,1,2,.500,0,0,nan,0,0,0,0,1,0,0,3,5,+2,1
Deron Williams,16:09,3,4,.750,3,4,.750,0,0,nan,0,0,0,2,0,0,0,1,9,+4,1
Kyle Korver,14:01,1,4,.250,0,3,.000,0,0,nan,0,1,1,2,0,0,0,0,2,+10,1
Channing Frye,13:28,1,4,.250,1,3,.333,0,0,nan,0,2,2,1,0,1,0,0,3,0,1
Richard Jefferson,10:42,1,2,.500,0,1,.000,0,0,nan,1,0,1,1,0,0,0,1,2,-1,1
Derrick Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Dahntay Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,43,84,.512,8,20,.400,17,23,.739,9,24,33,23,14,3,13,21,111,nan,240,1
