Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Brandon Roy,39:56,9,25,.360,2,7,.286,3,3,1.000,2,1,3,6,3,0,3,2,23,-8,0
Steve Blake,35:56,0,4,.000,0,3,.000,0,0,nan,1,2,3,8,0,0,4,2,0,-5,0
LaMarcus Aldridge,35:34,8,13,.615,1,1,1.000,5,5,1.000,0,2,2,1,1,0,2,3,22,-11,0
Martell Webster,34:52,4,13,.308,3,9,.333,2,2,1.000,1,3,4,0,0,0,0,4,13,-3,0
Joel Przybilla,33:03,1,3,.333,0,0,nan,0,0,nan,2,9,11,2,1,3,1,4,2,-7,0
Andre Miller,32:05,8,13,.615,2,3,.667,2,2,1.000,1,5,6,3,1,0,2,3,20,-2,0
Juwan Howard,16:24,6,7,.857,0,0,nan,3,4,.750,0,1,1,0,0,0,0,2,15,-4,0
Jerryd Bayless,7:54,0,1,.000,0,0,nan,2,2,1.000,0,0,0,2,0,0,0,0,2,+6,0
Dante Cunningham,4:16,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,+9,0
Team Totals,240,37,80,.463,8,23,.348,17,18,.944,7,23,30,22,6,3,12,20,99,nan,0
LeBron James,37:36,14,24,.583,1,2,.500,4,6,.667,1,6,7,7,1,2,4,1,33,+8,1
Anthony Parker,36:33,2,3,.667,2,3,.667,0,0,nan,0,2,2,1,1,0,0,3,6,+5,1
Mo Williams,35:15,5,11,.455,0,5,.000,4,4,1.000,0,3,3,10,1,0,1,2,14,+13,1
Shaquille O'Neal,23:01,5,11,.455,0,0,nan,4,4,1.000,3,8,11,0,0,1,2,1,14,+12,1
J.J. Hickson,9:43,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,2,2,2,-3,1
Anderson Varejao,35:45,10,17,.588,0,0,nan,2,3,.667,4,6,10,1,2,1,1,2,22,+11,1
Delonte West,27:07,2,6,.333,0,1,.000,1,2,.500,0,0,0,3,1,0,1,2,5,-8,1
Jamario Moon,17:46,1,2,.500,0,1,.000,0,0,nan,0,5,5,0,0,0,1,1,2,-7,1
Zydrunas Ilgauskas,17:14,3,4,.750,0,0,nan,0,0,nan,0,2,2,1,0,0,2,5,6,-6,1
240,37,80,.463,8,23,.348,17,18,.944,7,23,30,22,6,3,12,20,99,nan,240,1
