Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,46:11,17,26,.654,3,5,.600,7,10,.700,3,10,13,6,2,0,6,4,44,+5,0
Chris Bosh,43:38,9,17,.529,0,1,.000,0,0,nan,0,8,8,0,1,2,2,3,18,+15,0
Dwyane Wade,41:58,15,22,.682,1,3,.333,3,4,.750,2,6,8,5,0,1,2,3,34,+19,0
Carlos Arroyo,33:10,1,5,.200,0,1,.000,0,0,nan,1,1,2,3,2,0,1,1,2,+14,0
Zydrunas Ilgauskas,18:27,0,2,.000,0,0,nan,0,0,nan,1,0,1,2,1,0,1,1,0,-4,0
Joel Anthony,28:46,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,4,0,-9,0
James Jones,25:02,1,3,.333,1,3,.333,2,2,1.000,0,2,2,0,0,0,0,4,5,+4,0
Mario Chalmers,19:50,1,3,.333,0,2,.000,0,0,nan,0,5,5,2,0,0,2,2,2,-7,0
Juwan Howard,7:58,1,1,1.000,0,0,nan,0,0,nan,0,2,2,1,1,0,2,0,2,-2,0
Team Totals,265,45,79,.570,5,15,.333,12,16,.750,7,34,41,19,7,3,17,22,107,nan,0
Wesley Matthews,45:38,6,20,.300,2,10,.200,0,0,nan,1,2,3,5,1,0,3,1,14,-9,1
LaMarcus Aldridge,44:41,12,23,.522,0,0,nan,7,8,.875,7,7,14,7,2,1,3,3,31,-9,1
Nicolas Batum,43:06,9,16,.563,1,5,.200,3,3,1.000,1,3,4,0,0,1,1,3,22,-5,1
Marcus Camby,36:56,1,5,.200,0,0,nan,0,0,nan,3,11,14,3,1,1,2,4,2,-4,1
Andre Miller,30:15,2,9,.222,0,1,.000,2,2,1.000,2,1,3,7,2,0,2,1,6,-2,1
Patty Mills,23:02,5,10,.500,1,5,.200,2,2,1.000,0,1,1,2,0,0,0,0,13,-5,1
Rudy Fernandez,17:41,1,3,.333,1,3,.333,5,6,.833,0,3,3,0,1,0,1,0,8,0,1
Dante Cunningham,14:25,1,4,.250,0,0,nan,0,1,.000,0,0,0,0,1,0,0,2,2,-4,1
Joel Przybilla,9:18,1,1,1.000,0,0,nan,0,0,nan,1,0,1,0,0,0,1,1,2,+3,1
265,45,79,.570,5,15,.333,12,16,.750,7,34,41,19,7,3,17,22,107,nan,265,1
