Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Deron Williams,42:55,5,14,.357,0,2,.000,2,2,1.000,1,3,4,7,2,1,5,2,12,-1,0
Mehmet Okur,41:28,6,17,.353,0,3,.000,7,7,1.000,2,6,8,3,0,0,1,5,19,-1,0
Carlos Boozer,40:14,9,20,.450,0,0,nan,1,4,.250,2,12,14,1,0,1,5,3,19,+2,0
Andrei Kirilenko,37:02,3,6,.500,0,1,.000,1,2,.500,1,7,8,4,2,4,2,2,7,+9,0
Derek Fisher,33:11,3,10,.300,2,6,.333,0,0,nan,0,0,0,1,0,0,0,4,8,-7,0
C.J. Miles,16:36,1,5,.200,0,2,.000,0,0,nan,1,2,3,1,0,0,0,2,2,-14,0
Ronnie Brewer,14:16,2,5,.400,0,0,nan,0,0,nan,1,1,2,1,0,1,0,0,4,-14,0
Paul Millsap,7:46,0,4,.000,0,0,nan,2,2,1.000,1,0,1,0,0,0,0,2,2,-11,0
Jarron Collins,6:32,0,2,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,-8,0
Team Totals,240,29,83,.349,2,14,.143,13,17,.765,10,31,41,18,4,7,13,20,73,nan,0
LeBron James,43:40,8,21,.381,0,6,.000,8,13,.615,2,15,17,9,2,2,4,3,24,+7,1
Sasha Pavlovic,43:02,9,18,.500,2,5,.400,1,2,.500,0,3,3,1,0,0,3,0,21,+7,1
Larry Hughes,40:20,2,17,.118,0,4,.000,0,3,.000,2,6,8,5,2,2,6,1,4,+5,1
Zydrunas Ilgauskas,25:19,4,9,.444,0,0,nan,0,0,nan,3,1,4,3,0,1,3,3,8,-7,1
Drew Gooden,24:15,5,11,.455,0,0,nan,4,8,.500,7,5,12,0,0,0,0,2,14,-4,1
Anderson Varejao,31:06,1,3,.333,0,0,nan,0,0,nan,2,5,7,1,0,2,1,5,2,+16,1
Donyell Marshall,15:20,2,4,.500,1,2,.500,0,0,nan,4,3,7,1,0,2,1,0,5,+13,1
Eric Snow,9:18,0,2,.000,0,0,nan,0,0,nan,0,0,0,2,0,0,1,1,0,+4,1
Ira Newble,7:40,2,3,.667,0,0,nan,0,0,nan,1,2,3,0,0,0,0,1,4,+4,1
240,29,83,.349,2,14,.143,13,17,.765,10,31,41,18,4,7,13,20,73,nan,240,1
