Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,41:22,12,20,.600,1,2,.500,4,8,.500,1,9,10,13,0,4,8,1,29,-2,0
Kevin Love,32:35,4,13,.308,2,6,.333,5,6,.833,5,7,12,0,0,0,6,2,15,-3,0
J.R. Smith,27:52,1,9,.111,0,5,.000,0,0,nan,1,3,4,2,2,0,1,5,2,-8,0
Tristan Thompson,22:36,1,1,1.000,0,0,nan,1,2,.500,2,6,8,0,1,0,1,2,3,-11,0
Jae Crowder,20:59,2,3,.667,1,2,.500,0,2,.000,0,1,1,1,0,0,1,0,5,-9,0
Kyle Korver,30:44,8,14,.571,5,11,.455,1,2,.500,0,2,2,0,1,1,2,5,22,+6,0
Jeff Green,27:12,5,11,.455,2,5,.400,6,6,1.000,0,6,6,3,1,2,0,2,18,+5,0
Iman Shumpert,17:52,3,5,.600,0,2,.000,0,0,nan,0,3,3,0,0,0,0,0,6,+6,0
Jose Calderon,14:01,2,3,.667,1,1,1.000,0,0,nan,0,1,1,1,0,0,2,0,5,-3,0
Channing Frye,4:47,1,2,.500,0,1,.000,0,0,nan,0,0,0,1,0,0,0,0,2,-6,0
Cedi Osman,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Dwyane Wade,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Ante Zizic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,39,81,.481,12,35,.343,17,26,.654,9,38,47,21,5,7,21,17,107,nan,0
Rondae Hollis-Jefferson,34:35,5,12,.417,2,2,1.000,7,8,.875,2,4,6,2,1,3,4,3,19,+2,1
DeMarre Carroll,31:58,7,16,.438,3,9,.333,1,2,.500,1,6,7,1,4,0,1,4,18,0,1
Spencer Dinwiddie,31:45,7,13,.538,4,8,.500,4,4,1.000,1,4,5,6,1,0,2,3,22,+8,1
Caris LeVert,29:55,5,14,.357,0,5,.000,0,0,nan,0,1,1,4,1,0,3,4,10,-3,1
Timofey Mozgov,12:27,0,0,nan,0,0,nan,0,0,nan,1,1,2,0,1,0,0,2,0,-9,1
Allen Crabbe,24:20,6,14,.429,4,10,.400,3,3,1.000,0,2,2,3,0,0,0,1,19,+15,1
Trevor Booker,19:32,3,4,.750,0,0,nan,0,4,.000,4,4,8,4,0,0,1,2,6,+12,1
Joe Harris,18:02,4,9,.444,3,7,.429,0,0,nan,0,0,0,0,0,0,0,2,11,+5,1
Jarrett Allen,13:47,1,3,.333,0,0,nan,0,0,nan,0,2,2,1,2,0,0,0,2,-7,1
Quincy Acy,13:39,1,2,.500,1,2,.500,0,0,nan,1,3,4,0,0,0,1,1,3,+12,1
Sean Kilpatrick,10:00,1,6,.167,0,3,.000,0,0,nan,0,1,1,1,1,0,0,0,2,-10,1
Isaiah Whitehead,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Tyler Zeller,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,39,81,.481,12,35,.343,17,26,.654,9,38,47,21,5,7,21,17,107,nan,240,1
