Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,45:38,11,34,.324,1,5,.200,12,17,.706,1,10,11,8,1,0,0,3,35,+10,0
Sasha Pavlovic,39:09,3,8,.375,3,5,.600,2,4,.500,1,3,4,2,1,1,2,3,11,-2,0
Zydrunas Ilgauskas,37:22,6,10,.600,0,0,nan,9,11,.818,3,5,8,1,0,2,3,5,21,-6,0
Drew Gooden,15:23,0,3,.000,0,0,nan,1,2,.500,3,4,7,0,0,0,0,5,1,-6,0
Eric Snow,15:07,1,6,.167,0,0,nan,0,2,.000,1,3,4,0,0,0,0,2,2,-14,0
Donyell Marshall,35:54,3,6,.500,2,5,.400,2,2,1.000,4,9,13,0,1,0,3,1,10,+11,0
Damon Jones,33:19,4,7,.571,2,5,.400,2,3,.667,0,1,1,1,0,0,1,1,12,+22,0
Anderson Varejao,18:08,2,3,.667,0,1,.000,1,2,.500,3,0,3,1,0,1,0,1,5,+15,0
Team Totals,240,30,77,.390,8,21,.381,29,43,.674,16,35,51,13,3,4,9,21,97,nan,0
Kevin Garnett,45:53,7,18,.389,0,1,.000,7,8,.875,5,13,18,6,0,1,2,3,21,-10,1
Ricky Davis,44:17,12,29,.414,3,11,.273,6,7,.857,0,7,7,5,1,0,0,3,33,0,1
Trenton Hassell,43:11,3,9,.333,0,0,nan,7,8,.875,1,2,3,2,0,0,2,4,13,-9,1
Mark Madsen,27:13,2,5,.400,0,0,nan,1,2,.500,2,4,6,0,2,1,0,4,5,+14,1
Anthony Carter,18:55,0,4,.000,0,0,nan,0,0,nan,0,1,1,6,0,0,1,2,0,+7,1
Marcus Banks,29:10,7,12,.583,1,3,.333,0,0,nan,0,3,3,4,0,0,2,5,15,-15,1
Mark Blount,12:34,0,2,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,3,0,-16,1
Justin Reed,8:03,2,2,1.000,0,0,nan,0,0,nan,1,0,1,0,1,0,0,2,4,+4,1
Eddie Griffin,6:40,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,1,0,0,2,0,+1,1
Rashad McCants,4:04,0,3,.000,0,2,.000,0,0,nan,0,0,0,0,0,0,0,1,0,-6,1
240,30,77,.390,8,21,.381,29,43,.674,16,35,51,13,3,4,9,21,97,nan,240,1
