Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Tobias Harris,39:52,4,11,.364,1,4,.250,0,0,nan,1,9,10,2,2,1,3,1,9,-4,0
Marcus Morris,39:41,6,14,.429,3,7,.429,5,6,.833,1,1,2,5,1,0,1,4,20,-7,0
Kentavious Caldwell-Pope,38:22,7,14,.500,4,8,.500,3,4,.750,0,2,2,3,0,0,0,2,21,-2,0
Andre Drummond,36:32,6,14,.429,0,1,.000,1,2,.500,3,8,11,0,0,1,0,3,13,-4,0
Reggie Jackson,33:41,7,12,.583,2,4,.500,1,1,1.000,0,2,2,7,1,0,3,3,17,-11,0
Stanley Johnson,16:27,3,4,.750,3,3,1.000,0,0,nan,0,8,8,0,0,0,0,4,9,+1,0
Steve Blake,14:19,0,0,nan,0,0,nan,1,2,.500,0,2,2,6,0,0,3,2,1,+6,0
Aron Baynes,11:28,1,1,1.000,0,0,nan,1,1,1.000,0,0,0,0,0,0,0,0,3,-1,0
Reggie Bullock,9:38,3,3,1.000,2,2,1.000,0,0,nan,0,0,0,1,0,0,0,2,8,-3,0
Jodie Meeks,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Spencer Dinwiddie,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Anthony Tolliver,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Joel Anthony,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,37,73,.507,15,29,.517,12,16,.750,5,32,37,24,4,2,10,21,101,nan,0
LeBron James,40:51,9,17,.529,0,3,.000,4,4,1.000,1,5,6,11,2,2,1,3,22,+18,1
Kevin Love,38:19,10,22,.455,4,8,.500,4,5,.800,3,10,13,1,1,0,2,2,28,+12,1
Kyrie Irving,37:32,10,24,.417,5,10,.500,6,8,.750,2,3,5,6,2,1,1,2,31,0,1
J.R. Smith,35:25,3,9,.333,2,7,.286,1,2,.500,1,2,3,3,2,0,0,1,9,+3,1
Tristan Thompson,30:22,1,1,1.000,0,0,nan,0,0,nan,4,2,6,2,0,0,0,2,2,+3,1
Iman Shumpert,21:39,1,2,.500,0,1,.000,0,0,nan,1,3,4,0,0,0,0,2,2,-4,1
Matthew Dellavedova,19:19,3,8,.375,0,4,.000,1,2,.500,0,2,2,1,0,0,0,3,7,-1,1
Richard Jefferson,11:59,2,4,.500,1,2,.500,0,0,nan,0,1,1,1,0,0,0,2,5,-1,1
Timofey Mozgov,4:34,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,1,0,1,0,-5,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Dahntay Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Jordan McRae,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Channing Frye,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,37,73,.507,15,29,.517,12,16,.750,5,32,37,24,4,2,10,21,101,nan,240,1
