Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Eddie Jones,42:22,4,12,.333,2,8,.250,3,4,.750,0,3,3,8,2,0,0,5,13,+8,0
Shaquille O'Neal,41:53,9,13,.692,0,0,nan,2,5,.400,1,7,8,2,1,1,4,4,20,-3,0
Udonis Haslem,36:02,6,12,.500,0,0,nan,3,4,.750,4,2,6,0,1,1,0,3,15,-2,0
Jason Williams,32:26,1,8,.125,0,3,.000,3,4,.750,0,4,4,3,1,0,2,3,5,+6,0
James Posey,27:59,2,7,.286,0,2,.000,1,5,.200,2,3,5,1,3,0,2,5,5,-11,0
Jason Kapono,27:58,4,11,.364,3,4,.750,0,0,nan,0,4,4,5,0,0,0,2,11,+12,0
Antoine Walker,24:59,7,11,.636,6,8,.750,0,0,nan,1,5,6,2,0,0,4,0,20,+8,0
Gary Payton,20:34,2,4,.500,0,1,.000,0,0,nan,1,3,4,8,0,0,1,1,4,-2,0
Alonzo Mourning,10:48,0,0,nan,0,0,nan,1,4,.250,0,1,1,0,0,2,2,4,1,+4,0
Team Totals,265,35,78,.449,11,26,.423,13,26,.500,9,32,41,29,8,4,15,27,94,nan,0
LeBron James,48:36,11,21,.524,2,5,.400,11,13,.846,2,7,9,5,0,0,4,4,35,+3,1
Sasha Pavlovic,46:28,5,13,.385,1,5,.200,3,4,.750,2,2,4,1,1,0,2,2,14,-2,1
Larry Hughes,40:52,4,9,.444,0,1,.000,6,8,.750,1,5,6,3,1,0,3,2,14,-6,1
Drew Gooden,33:26,7,15,.467,0,0,nan,0,0,nan,6,8,14,2,1,0,3,6,14,-4,1
Zydrunas Ilgauskas,25:15,2,10,.200,0,0,nan,2,2,1.000,3,5,8,1,2,1,3,5,6,-4,1
Anderson Varejao,23:52,0,6,.000,0,1,.000,2,2,1.000,2,1,3,1,1,0,0,2,2,-6,1
Daniel Gibson,13:08,0,3,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-8,1
Donyell Marshall,12:30,1,5,.200,1,4,.250,0,0,nan,1,3,4,0,1,1,0,0,3,+6,1
Eric Snow,10:35,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,2,2,0,-2,1
Scot Pollard,10:18,1,1,1.000,0,0,nan,0,0,nan,0,3,3,0,0,0,0,5,2,+3,1
265,35,78,.449,11,26,.423,13,26,.500,9,32,41,29,8,4,15,27,94,nan,265,1
