Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Richard Jefferson,40:27,4,17,.235,3,6,.500,4,4,1.000,0,6,6,4,1,0,1,1,15,-8,0
Vince Carter,40:19,5,12,.417,1,2,.500,8,10,.800,0,4,4,6,1,1,3,3,19,-10,0
DeSagana Diop,25:23,2,6,.333,0,0,nan,2,2,1.000,6,3,9,1,0,2,2,4,6,-6,0
Nenad Krstic,24:31,2,8,.250,0,0,nan,4,4,1.000,2,5,7,1,1,1,1,5,8,-3,0
Devin Harris,24:29,2,8,.250,2,2,1.000,2,2,1.000,1,2,3,3,0,0,1,2,8,-4,0
Marcus Williams,24:33,4,10,.400,1,6,.167,0,0,nan,0,3,3,2,0,0,1,3,9,-21,0
Bostjan Nachbar,21:19,4,6,.667,2,4,.500,4,4,1.000,2,1,3,0,0,0,3,2,14,-25,0
Stromile Swift,20:18,2,7,.286,0,0,nan,0,0,nan,0,2,2,0,0,1,1,3,4,-13,0
Trenton Hassell,15:51,0,0,nan,0,0,nan,0,0,nan,0,3,3,0,0,0,1,1,0,-7,0
Sean Williams,1:25,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,0,0,-4,0
Maurice Ager,1:25,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-4,0
Team Totals,240,25,75,.333,9,21,.429,24,26,.923,11,29,40,17,3,5,15,24,83,nan,0
LeBron James,35:22,11,21,.524,1,4,.250,10,13,.769,4,3,7,8,1,2,0,2,33,+10,1
Zydrunas Ilgauskas,29:12,5,11,.455,0,0,nan,3,5,.600,4,1,5,0,0,0,2,5,13,-4,1
Delonte West,24:28,4,8,.500,2,4,.500,2,2,1.000,0,6,6,1,0,1,1,2,12,-1,1
Devin Brown,17:03,1,5,.200,1,2,.500,1,2,.500,1,1,2,1,0,0,2,1,4,-6,1
Ben Wallace,16:47,0,2,.000,0,0,nan,1,2,.500,1,3,4,0,1,0,1,0,1,-12,1
Daniel Gibson,31:49,4,9,.444,1,5,.200,3,3,1.000,0,5,5,5,3,0,0,3,12,+31,1
Joe Smith,28:12,2,6,.333,0,0,nan,3,4,.750,0,3,3,1,0,1,3,3,7,+32,1
Wally Szczerbiak,24:07,5,9,.556,2,3,.667,2,2,1.000,0,1,1,1,0,1,1,3,14,+22,1
Anderson Varejao,19:06,1,4,.250,0,0,nan,0,0,nan,1,8,9,0,0,3,0,3,2,+17,1
Sasha Pavlovic,12:47,2,4,.500,0,0,nan,0,0,nan,0,2,2,0,1,0,0,0,4,+12,1
Dwayne Jones,1:07,1,1,1.000,0,0,nan,0,0,nan,1,1,2,0,0,0,0,0,2,+4,1
240,25,75,.333,9,21,.429,24,26,.923,11,29,40,17,3,5,15,24,83,nan,240,1
