Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Danny Granger,37:56,8,16,.500,3,6,.500,0,0,nan,0,1,1,3,1,0,0,3,19,-14,0
Darren Collison,36:10,5,15,.333,2,6,.333,3,3,1.000,1,4,5,8,0,0,3,1,15,-9,0
Roy Hibbert,30:46,8,14,.571,0,0,nan,4,6,.667,4,6,10,1,3,1,3,6,20,-7,0
Josh McRoberts,24:27,6,7,.857,0,1,.000,0,0,nan,0,3,3,3,1,1,1,4,12,-1,0
Mike Dunleavy,15:43,1,2,.500,0,1,.000,0,0,nan,0,1,1,2,1,0,2,3,2,+12,0
Tyler Hansbrough,23:36,6,6,1.000,0,0,nan,6,7,.857,1,1,2,0,0,0,1,3,18,-4,0
Paul George,22:17,3,10,.300,0,4,.000,2,2,1.000,1,2,3,0,1,0,1,0,8,-14,0
Dahntay Jones,20:13,4,9,.444,1,1,1.000,2,2,1.000,0,2,2,1,1,0,0,2,11,+4,0
Jeff Foster,17:03,1,3,.333,0,0,nan,0,0,nan,3,4,7,0,0,0,0,2,2,+4,0
A.J. Price,11:50,2,4,.500,1,3,.333,0,0,nan,1,2,3,0,0,0,2,0,5,+4,0
Team Totals,240,44,86,.512,7,22,.318,17,20,.850,11,26,37,18,8,2,13,24,112,nan,0
LeBron James,41:44,15,23,.652,2,5,.400,9,13,.692,3,10,13,8,3,1,4,1,41,+18,1
Chris Bosh,40:30,8,14,.571,0,0,nan,3,4,.750,3,4,7,1,0,0,3,1,19,-2,1
Dwyane Wade,40:30,7,17,.412,0,1,.000,3,5,.600,0,3,3,7,1,0,3,1,17,-2,1
Mario Chalmers,29:50,6,12,.500,2,7,.286,2,2,1.000,0,1,1,2,3,0,0,1,16,+4,1
Zydrunas Ilgauskas,15:40,0,0,nan,0,0,nan,0,0,nan,0,3,3,0,0,1,1,2,0,-8,1
Erick Dampier,25:46,3,3,1.000,0,0,nan,0,0,nan,2,1,3,1,2,1,0,2,6,+14,1
Mike Miller,22:20,3,7,.429,2,4,.500,0,0,nan,1,4,5,0,0,0,0,4,8,+12,1
James Jones,10:50,2,6,.333,2,6,.333,2,2,1.000,0,0,0,0,0,0,0,0,8,+3,1
Eddie House,6:29,0,1,.000,0,1,.000,2,2,1.000,0,0,0,0,1,0,0,0,2,-9,1
Joel Anthony,6:21,0,0,nan,0,0,nan,0,0,nan,1,0,1,1,0,0,0,2,0,-5,1
240,44,86,.512,7,22,.318,17,20,.850,11,26,37,18,8,2,13,24,112,nan,240,1
