Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Mario Chalmers,39:44,7,11,.636,5,8,.625,0,0,nan,1,6,7,0,3,0,3,2,19,+28,0
Chris Bosh,36:57,3,5,.600,1,1,1.000,2,3,.667,1,9,10,1,0,1,1,0,9,+27,0
Dwyane Wade,36:45,8,17,.471,2,5,.400,2,3,.667,0,4,4,4,5,0,2,3,20,+26,0
LeBron James,35:50,9,21,.429,2,5,.400,12,13,.923,2,6,8,5,2,0,8,5,32,+23,0
Udonis Haslem,16:49,1,2,.500,0,0,nan,0,0,nan,1,2,3,1,0,0,0,2,2,+13,0
Shane Battier,35:30,0,6,.000,0,6,.000,0,0,nan,0,2,2,0,3,1,1,3,0,+4,0
Mike Miller,18:53,1,5,.200,1,4,.250,1,2,.500,0,3,3,0,0,0,1,3,4,-12,0
Joel Anthony,11:03,0,0,nan,0,0,nan,0,0,nan,1,1,2,0,0,1,1,1,0,-10,0
James Jones,4:47,0,1,.000,0,0,nan,1,1,1.000,1,0,1,0,0,0,0,1,1,-8,0
Norris Cole,3:42,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-6,0
Team Totals,240,29,68,.426,11,29,.379,18,22,.818,7,33,40,11,13,3,17,21,87,nan,0
Carmelo Anthony,43:13,7,23,.304,1,4,.250,7,9,.778,2,6,8,2,1,1,5,5,22,-25,1
Tyson Chandler,38:13,2,6,.333,0,0,nan,6,10,.600,6,9,15,0,2,2,4,3,10,-14,1
Landry Fields,34:09,3,8,.375,1,3,.333,2,2,1.000,2,2,4,2,0,0,3,2,9,-15,1
Baron Davis,27:11,2,5,.400,0,3,.000,3,3,1.000,0,1,1,3,0,0,3,2,7,-16,1
Steve Novak,22:16,0,2,.000,0,1,.000,0,0,nan,1,1,2,0,0,0,1,1,0,-22,1
J.R. Smith,38:58,5,18,.278,0,5,.000,2,2,1.000,0,2,2,0,2,0,2,3,12,-8,1
Mike Bibby,17:41,2,4,.500,2,4,.500,2,3,.667,0,3,3,1,0,0,0,1,8,+3,1
Jared Jeffries,13:32,0,0,nan,0,0,nan,0,0,nan,1,3,4,0,1,0,0,2,0,+4,1
Josh Harrellson,4:47,1,3,.333,0,0,nan,0,0,nan,2,1,3,0,0,0,0,2,2,+8,1
240,29,68,.426,11,29,.379,18,22,.818,7,33,40,11,13,3,17,21,87,nan,240,1
