Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,44:19,10,23,.435,1,5,.200,9,12,.750,2,4,6,6,2,3,5,2,30,+3,0
Larry Hughes,39:15,8,15,.533,0,1,.000,8,10,.800,1,3,4,6,1,0,1,2,24,-4,0
Drew Gooden,35:48,5,7,.714,0,0,nan,4,8,.500,1,6,7,1,1,0,1,4,14,0,0
Eric Snow,33:59,4,5,.800,0,0,nan,1,2,.500,0,4,4,3,1,0,1,2,9,+10,0
Zydrunas Ilgauskas,26:51,5,10,.500,0,0,nan,4,4,1.000,6,1,7,0,2,1,3,5,14,+10,0
Damon Jones,23:54,2,7,.286,1,6,.167,0,0,nan,0,3,3,0,0,0,0,2,5,+4,0
Donyell Marshall,19:49,2,6,.333,0,3,.000,0,0,nan,0,5,5,1,1,0,0,3,4,+1,0
Alan Henderson,13:10,1,2,.500,0,0,nan,0,0,nan,3,2,5,0,0,0,0,2,2,+3,0
Luke Jackson,2:33,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,0
Mike Wilks,0:22,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,0
Team Totals,240,37,75,.493,2,15,.133,26,36,.722,13,28,41,17,8,4,11,22,102,nan,0
Bonzi Wells,41:13,8,11,.727,0,0,nan,3,5,.600,5,7,12,6,0,1,3,4,19,-1,1
Mike Bibby,41:06,4,13,.308,1,6,.167,7,7,1.000,0,0,0,8,1,0,1,2,16,-3,1
Brad Miller,40:13,5,12,.417,0,1,.000,2,2,1.000,3,7,10,6,1,0,2,4,12,-5,1
Peja Stojakovic,38:40,6,16,.375,1,5,.200,2,3,.667,1,4,5,2,1,0,4,6,15,-8,1
Shareef Abdur-Rahim,37:16,9,14,.643,1,1,1.000,6,6,1.000,0,4,4,2,0,2,2,4,25,+3,1
Kenny Thomas,18:31,1,4,.250,0,0,nan,0,0,nan,0,1,1,0,0,0,0,3,2,-8,1
Francisco Garcia,16:07,2,6,.333,0,3,.000,0,1,.000,0,2,2,1,0,0,1,4,4,-1,1
Jason Hart,6:55,2,3,.667,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,4,-2,1
240,37,75,.493,2,15,.133,26,36,.722,13,28,41,17,8,4,11,22,102,nan,240,1
