Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Andre Iguodala,45:41,7,14,.500,0,3,.000,2,2,1.000,0,7,7,4,2,0,3,1,16,-13,0
Andre Miller,40:57,2,8,.250,0,2,.000,4,6,.667,0,2,2,7,2,1,3,1,8,-18,0
Elton Brand,37:43,4,13,.308,0,0,nan,3,6,.500,3,8,11,3,0,0,4,4,11,-8,0
Willie Green,36:39,8,13,.615,1,3,.333,2,2,1.000,0,2,2,1,2,0,2,4,19,-12,0
Samuel Dalembert,27:09,3,5,.600,0,0,nan,0,0,nan,1,8,9,0,0,3,2,4,6,-4,0
Thaddeus Young,20:03,5,9,.556,0,1,.000,0,0,nan,4,0,4,0,0,0,1,1,10,-9,0
Royal Ivey,13:49,0,5,.000,0,2,.000,0,0,nan,0,0,0,1,1,0,1,4,0,-4,0
Reggie Evans,9:45,1,1,1.000,0,0,nan,0,0,nan,1,2,3,0,1,0,1,3,2,-6,0
Donyell Marshall,6:00,0,1,.000,0,1,.000,0,0,nan,0,2,2,0,0,0,0,1,0,-3,0
Marreese Speights,2:14,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,0
Team Totals,240,30,69,.435,1,12,.083,11,16,.688,9,31,40,16,8,4,17,23,72,nan,0
Delonte West,37:06,6,16,.375,2,7,.286,2,2,1.000,0,3,3,2,2,0,3,1,16,+15,1
LeBron James,36:50,9,21,.429,1,4,.250,9,12,.750,3,4,7,7,1,3,0,2,28,+13,1
Anderson Varejao,35:24,7,10,.700,0,0,nan,3,3,1.000,4,3,7,1,2,2,0,1,17,+8,1
Mo Williams,30:32,5,10,.500,1,1,1.000,3,4,.750,0,5,5,2,0,0,4,2,14,+6,1
Ben Wallace,26:10,0,3,.000,0,0,nan,0,0,nan,2,3,5,2,1,0,0,2,0,+13,1
Sasha Pavlovic,24:35,2,4,.500,2,3,.667,0,0,nan,0,2,2,2,1,0,0,1,6,+5,1
Darnell Jackson,24:09,0,2,.000,0,0,nan,1,2,.500,5,3,8,0,1,0,3,5,1,+7,1
Wally Szczerbiak,19:56,2,10,.200,0,3,.000,0,1,.000,0,0,0,2,0,0,0,1,4,+6,1
Tarence Kinsey,3:16,0,1,.000,0,0,nan,0,0,nan,0,2,2,0,0,0,1,1,0,+7,1
Jawad Williams,1:01,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,0,1
J.J. Hickson,1:01,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,0,1
240,30,69,.435,1,12,.083,11,16,.688,9,31,40,16,8,4,17,23,72,nan,240,1
