Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,40:00,6,19,.316,0,2,.000,3,4,.750,1,2,3,6,2,1,6,2,15,-17,0
Jeff McInnis,39:00,10,16,.625,6,9,.667,0,0,nan,0,2,2,2,1,0,1,4,26,-16,0
Drew Gooden,35:00,3,10,.300,0,1,.000,5,6,.833,6,13,19,1,0,0,0,2,11,-9,0
Zydrunas Ilgauskas,34:00,9,17,.529,0,0,nan,4,5,.800,2,0,2,2,1,4,3,4,22,-14,0
Ira Newble,17:00,1,4,.250,0,0,nan,0,0,nan,1,0,1,0,0,0,1,0,2,-3,0
Eric Snow,21:00,1,1,1.000,0,0,nan,0,0,nan,1,1,2,5,2,0,1,1,2,-12,0
Lucious Harris,15:00,3,6,.500,1,3,.333,0,0,nan,0,1,1,1,0,0,0,1,7,-8,0
Dajuan Wagner,13:00,2,7,.286,1,4,.250,0,0,nan,0,0,0,2,1,0,0,2,5,-7,0
Robert Traylor,11:00,2,3,.667,0,0,nan,0,0,nan,0,3,3,0,0,0,0,1,4,-3,0
Luke Jackson,5:00,2,4,.500,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,1,5,0,0
Anderson Varejao,5:00,0,0,nan,0,0,nan,2,2,1.000,0,1,1,1,0,0,0,0,2,0,0
DeSagana Diop,5:00,0,1,.000,0,0,nan,0,0,nan,1,2,3,0,0,0,1,1,0,-6,0
Team Totals,240,39,88,.443,9,20,.450,14,17,.824,12,25,37,20,7,5,13,19,101,nan,0
Quentin Richardson,36:00,9,15,.600,1,3,.333,2,2,1.000,0,4,4,1,1,0,2,2,21,+11,1
Joe Johnson,34:00,8,14,.571,1,2,.500,1,2,.500,0,4,4,3,1,0,1,3,18,+15,1
Shawn Marion,34:00,4,11,.364,0,1,.000,2,2,1.000,5,7,12,3,1,0,4,0,10,+8,1
Steve Nash,30:00,8,13,.615,3,4,.750,2,2,1.000,3,4,7,7,1,0,1,0,21,+19,1
Amar'e Stoudemire,30:00,9,16,.563,0,0,nan,3,4,.750,2,7,9,0,0,2,2,4,21,+22,1
Casey Jacobsen,26:00,2,6,.333,1,3,.333,3,4,.750,0,1,1,1,0,0,0,0,8,+12,1
Jake Voskuhl,19:00,1,2,.500,0,0,nan,4,4,1.000,1,4,5,1,0,0,1,2,6,+2,1
Leandro Barbosa,18:00,6,11,.545,2,5,.400,1,1,1.000,1,1,2,1,1,1,1,1,15,0,1
Bo Outlaw,5:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+6,1
Maciej Lampe,5:00,0,1,.000,0,0,nan,0,0,nan,0,2,2,1,0,0,1,0,0,0,1
Jackson Vroman,3:00,0,0,nan,0,0,nan,0,0,nan,0,2,2,1,0,0,0,1,0,0,1
240,39,88,.443,9,20,.450,14,17,.824,12,25,37,20,7,5,13,19,101,nan,240,1
