Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Troy Murphy,42:50,6,14,.429,2,4,.500,3,4,.750,1,6,7,2,1,0,1,4,17,-11,0
Mike Dunleavy,40:48,5,12,.417,1,2,.500,0,0,nan,0,3,3,3,0,1,4,2,11,-15,0
Jeff Foster,32:46,3,4,.750,0,0,nan,0,0,nan,3,4,7,2,0,1,2,4,6,-15,0
Danny Granger,31:38,8,12,.667,3,6,.500,0,0,nan,1,4,5,1,1,1,2,6,19,-10,0
Travis Diener,27:02,2,10,.200,2,6,.333,0,0,nan,0,2,2,7,0,0,2,3,6,-9,0
Marquis Daniels,25:11,7,11,.636,2,3,.667,1,1,1.000,1,3,4,2,2,0,2,1,17,+7,0
Ronald Murray,20:58,6,13,.462,1,3,.333,0,1,.000,1,2,3,4,2,0,3,1,13,+1,0
Ike Diogu,12:25,2,2,1.000,0,0,nan,0,0,nan,1,4,5,0,0,1,0,2,4,+9,0
Stephen Graham,6:22,1,3,.333,0,0,nan,0,0,nan,0,1,1,2,1,0,1,1,2,+3,0
Team Totals,240,40,81,.494,11,24,.458,4,6,.667,8,29,37,23,7,4,17,24,95,nan,0
Delonte West,38:27,5,8,.625,1,2,.500,3,4,.750,1,3,4,6,3,1,3,2,14,+12,1
LeBron James,38:13,11,24,.458,5,8,.625,11,12,.917,4,7,11,4,1,2,2,2,38,+15,1
Anderson Varejao,37:59,5,12,.417,0,0,nan,5,6,.833,8,8,16,6,4,0,1,2,15,+15,1
Devin Brown,31:40,4,10,.400,0,3,.000,0,0,nan,2,4,6,5,1,0,2,2,8,+13,1
Ben Wallace,24:11,1,3,.333,0,0,nan,0,3,.000,2,4,6,0,0,2,0,1,2,+16,1
Wally Szczerbiak,28:49,4,14,.286,2,5,.400,1,1,1.000,1,0,1,2,0,2,1,2,11,-11,1
Joe Smith,25:53,6,13,.462,0,1,.000,0,1,.000,5,3,8,0,1,2,3,1,12,-13,1
Damon Jones,14:48,1,7,.143,1,6,.167,0,0,nan,0,2,2,3,0,0,0,0,3,-7,1
240,40,81,.494,11,24,.458,4,6,.667,8,29,37,23,7,4,17,24,95,nan,240,1
