Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Greg Monroe,34:13,4,18,.222,0,0,nan,2,4,.500,4,2,6,4,1,0,1,3,10,+22,0
Andre Drummond,33:37,8,12,.667,0,0,nan,0,2,.000,8,9,17,0,1,5,2,3,16,+18,0
Brandon Jennings,30:49,10,18,.556,5,9,.556,0,0,nan,0,5,5,6,1,0,3,3,25,+22,0
Kyle Singler,26:38,2,7,.286,2,3,.667,1,2,.500,1,2,3,1,3,0,0,5,7,+1,0
Kentavious Caldwell-Pope,21:36,5,9,.556,3,7,.429,0,0,nan,0,2,2,0,2,0,1,1,13,+16,0
Jonas Jerebko,27:07,4,8,.500,2,3,.667,0,0,nan,0,7,7,2,1,1,0,0,10,+1,0
Jodie Meeks,26:24,5,8,.625,3,4,.750,1,1,1.000,0,4,4,2,1,0,0,3,14,+7,0
Caron Butler,21:22,3,7,.429,2,4,.500,0,0,nan,0,2,2,3,1,0,1,3,8,+22,0
D.J. Augustin,17:11,0,4,.000,0,1,.000,0,0,nan,1,0,1,3,1,0,2,0,0,+1,0
Joel Anthony,1:03,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+5,0
Cartier Martin,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Spencer Dinwiddie,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Luigi Datome,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,41,91,.451,17,31,.548,4,9,.444,14,33,47,21,12,6,10,21,103,nan,0
Tristan Thompson,37:08,7,8,.875,0,0,nan,4,4,1.000,7,4,11,0,0,0,2,3,18,-10,1
Kevin Love,34:01,9,19,.474,1,7,.143,1,2,.500,2,8,10,1,0,1,2,2,20,-25,1
LeBron James,31:51,5,19,.263,2,6,.333,5,5,1.000,1,9,10,7,1,0,7,3,17,-17,1
Matthew Dellavedova,26:05,1,5,.200,1,3,.333,0,0,nan,0,0,0,6,0,0,2,4,3,-4,1
Mike Miller,24:48,1,5,.200,1,5,.200,0,0,nan,0,3,3,3,0,0,0,1,3,-18,1
Dion Waiters,23:48,3,8,.375,0,0,nan,0,0,nan,0,1,1,1,0,2,2,1,6,-24,1
A.J. Price,17:39,0,6,.000,0,4,.000,2,4,.500,0,5,5,4,2,0,0,0,2,-4,1
Shawn Marion,15:26,2,6,.333,0,1,.000,0,0,nan,0,3,3,1,1,1,1,0,4,-2,1
James Jones,10:30,0,2,.000,0,2,.000,0,0,nan,0,0,0,1,0,1,0,1,0,-9,1
Brendan Haywood,7:49,3,3,1.000,0,0,nan,1,2,.500,0,3,3,0,0,0,1,0,7,-3,1
Joe Harris,7:27,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,+1,1
Lou Amundson,3:28,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,0,1
Alex Kirk,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,41,91,.451,17,31,.548,4,9,.444,14,33,47,21,12,6,10,21,103,nan,240,1
