Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Josh Richardson,35:14,7,13,.538,1,4,.250,0,1,.000,1,2,3,2,0,2,2,3,15,+2,0
Goran Dragic,33:49,7,17,.412,1,5,.200,3,4,.750,0,3,3,6,1,0,2,3,18,+5,0
Tyler Johnson,31:16,4,12,.333,1,7,.143,2,5,.400,0,6,6,1,2,0,0,4,11,-7,0
James Johnson,24:20,4,9,.444,0,2,.000,0,0,nan,0,4,4,1,1,1,2,4,8,-4,0
Hassan Whiteside,23:37,2,4,.500,0,0,nan,5,8,.625,2,6,8,1,0,1,4,2,9,-2,0
Wayne Ellington,26:28,0,4,.000,0,3,.000,0,0,nan,0,6,6,1,0,0,1,2,0,-1,0
Justise Winslow,25:13,4,7,.571,0,1,.000,1,2,.500,1,9,10,2,1,1,3,4,9,-5,0
Kelly Olynyk,21:29,5,12,.417,0,6,.000,0,0,nan,1,6,7,2,3,0,2,3,10,+4,0
Bam Adebayo,18:34,3,5,.600,0,0,nan,3,5,.600,1,4,5,1,0,0,3,0,9,-2,0
Jordan Mickey,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Udonis Haslem,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,36,83,.434,3,28,.107,14,25,.560,6,46,52,17,8,5,19,25,89,nan,0
LeBron James,38:17,8,21,.381,1,6,.167,7,11,.636,2,9,11,5,1,0,7,1,24,+3,1
Isaiah Thomas,29:39,2,15,.133,0,6,.000,9,9,1.000,1,4,5,6,4,0,2,2,13,+2,1
J.R. Smith,29:01,3,5,.600,0,2,.000,0,2,.000,0,2,2,1,1,0,0,2,6,+2,1
Jae Crowder,26:51,4,7,.571,1,2,.500,2,2,1.000,0,7,7,1,1,0,1,4,11,+2,1
Tristan Thompson,22:54,0,5,.000,0,0,nan,0,0,nan,2,4,6,1,0,2,2,5,0,+8,1
Dwyane Wade,26:08,2,8,.250,0,1,.000,5,6,.833,1,4,5,2,1,2,2,2,9,+1,1
Jeff Green,21:39,0,2,.000,0,0,nan,2,2,1.000,0,1,1,1,0,0,0,1,2,0,1
Channing Frye,20:39,6,9,.667,2,4,.500,2,2,1.000,1,3,4,1,1,1,1,3,16,-7,1
Kyle Korver,19:26,3,6,.500,2,4,.500,1,2,.500,0,4,4,0,0,0,1,0,9,-3,1
Derrick Rose,5:26,0,2,.000,0,1,.000,1,2,.500,0,0,0,0,0,0,0,0,1,+2,1
Jose Calderon,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Cedi Osman,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Iman Shumpert,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,36,83,.434,3,28,.107,14,25,.560,6,46,52,17,8,5,19,25,89,nan,240,1
