Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Michael Beasley,41:00,9,14,.643,1,2,.500,2,2,1.000,2,10,12,3,2,2,1,0,21,-16,0
Dwyane Wade,38:55,11,26,.423,1,3,.333,1,2,.500,3,0,3,9,4,0,6,4,24,-16,0
Quentin Richardson,27:45,0,7,.000,0,3,.000,0,0,nan,0,2,2,0,0,0,0,2,0,-11,0
Jermaine O'Neal,24:55,6,12,.500,0,0,nan,2,4,.500,1,2,3,0,0,0,0,3,14,-18,0
Rafer Alston,13:58,1,5,.200,0,3,.000,0,0,nan,0,1,1,4,0,0,2,3,2,-11,0
Dorell Wright,35:57,2,6,.333,2,4,.500,3,3,1.000,0,6,6,2,1,0,0,2,9,-11,0
Udonis Haslem,18:10,1,4,.250,0,0,nan,0,0,nan,3,1,4,0,1,0,1,3,2,-3,0
Joel Anthony,15:54,3,6,.500,0,0,nan,2,3,.667,6,2,8,0,0,1,1,3,8,-1,0
Carlos Arroyo,12:58,2,2,1.000,0,0,nan,0,0,nan,0,1,1,2,0,1,1,0,4,-1,0
Jamaal Magloire,5:41,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,1,2,2,+2,0
Daequan Cook,4:47,0,3,.000,0,2,.000,0,0,nan,0,0,0,1,0,0,0,1,0,+6,0
Team Totals,240,36,87,.414,4,17,.235,10,14,.714,15,25,40,21,8,4,13,23,86,nan,0
LeBron James,40:06,9,16,.563,1,4,.250,17,21,.810,2,5,7,8,2,0,4,1,36,+20,1
Anthony Parker,26:16,2,4,.500,0,1,.000,2,2,1.000,0,1,1,1,1,0,2,3,6,+7,1
J.J. Hickson,23:38,6,10,.600,0,0,nan,0,0,nan,0,5,5,0,1,2,3,2,12,+4,1
Shaquille O'Neal,21:25,6,12,.500,0,0,nan,1,3,.333,3,5,8,1,0,0,1,2,13,+8,1
Jawad Williams,15:44,0,4,.000,0,3,.000,2,2,1.000,1,1,2,1,1,1,2,2,2,+7,1
Anderson Varejao,26:00,3,3,1.000,0,0,nan,0,0,nan,0,5,5,1,2,2,0,3,6,+10,1
Jamario Moon,24:25,1,5,.200,0,3,.000,0,0,nan,1,6,7,1,1,1,1,1,2,+9,1
Zydrunas Ilgauskas,22:40,3,5,.600,1,1,1.000,1,1,1.000,3,1,4,1,0,0,1,2,8,+12,1
Daniel Gibson,22:32,2,6,.333,2,5,.400,6,7,.857,0,2,2,1,1,1,0,0,12,+9,1
Danny Green,14:59,2,4,.500,1,3,.333,0,0,nan,1,1,2,1,0,0,0,0,5,-4,1
Darnell Jackson,2:15,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
240,36,87,.414,4,17,.235,10,14,.714,15,25,40,21,8,4,13,23,86,nan,240,1
