Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Jimmy Butler,42:28,8,16,.500,2,3,.667,2,2,1.000,2,7,9,1,0,0,0,2,20,+2,0
Derrick Rose,35:16,5,21,.238,0,1,.000,2,2,1.000,1,3,4,4,0,1,1,1,12,-1,0
Pau Gasol,33:03,11,16,.688,1,2,.500,2,2,1.000,2,8,10,6,1,1,2,2,25,+21,0
Taj Gibson,28:47,6,12,.500,0,0,nan,3,4,.750,5,3,8,1,0,2,0,3,15,+3,0
Tony Snell,25:52,1,3,.333,0,2,.000,0,0,nan,0,5,5,3,0,1,0,1,2,+12,0
Nikola Mirotic,25:12,5,9,.556,3,5,.600,4,5,.800,1,5,6,1,1,0,0,2,17,+6,0
Doug McDermott,24:04,1,2,.500,1,2,.500,0,0,nan,0,4,4,3,0,0,1,4,3,+5,0
Aaron Brooks,12:44,0,4,.000,0,1,.000,0,0,nan,1,3,4,2,0,0,1,1,0,+14,0
Bobby Portis,8:58,1,3,.333,0,0,nan,0,0,nan,1,1,2,0,0,0,2,2,2,-4,0
E'Twaun Moore,3:36,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,0,0,+7,0
Kirk Hinrich,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Cristiano Felicio,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Cameron Bairstow,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,38,87,.437,7,17,.412,13,15,.867,13,40,53,21,2,5,7,18,96,nan,0
LeBron James,39:44,11,27,.407,0,5,.000,4,7,.571,3,10,13,9,2,1,1,3,26,-2,1
J.R. Smith,38:36,7,17,.412,2,7,.286,2,4,.500,1,10,11,1,0,1,0,2,18,-5,1
Kevin Love,33:03,6,12,.500,1,5,.200,1,4,.250,1,4,5,2,1,0,1,3,14,-7,1
Kyrie Irving,31:11,5,16,.313,0,2,.000,1,1,1.000,2,1,3,3,2,1,0,1,11,0,1
Timofey Mozgov,21:07,3,8,.375,0,0,nan,0,2,.000,4,2,6,0,0,1,0,0,6,+3,1
Matthew Dellavedova,22:39,2,5,.400,1,2,.500,0,0,nan,0,1,1,1,0,0,0,2,5,-16,1
Iman Shumpert,22:26,1,6,.167,0,3,.000,0,0,nan,1,2,3,1,0,0,1,2,2,-9,1
Tristan Thompson,21:46,0,2,.000,0,0,nan,1,4,.250,4,1,5,0,0,0,1,4,1,-19,1
James Jones,6:30,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,1,0,1,0,-3,1
Mo Williams,2:58,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,-7,1
Anderson Varejao,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Richard Jefferson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Jared Cunningham,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,38,87,.437,7,17,.412,13,15,.867,13,40,53,21,2,5,7,18,96,nan,240,1
