Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kevin Love,39:03,8,20,.400,4,8,.500,8,8,1.000,2,8,10,0,0,0,2,0,28,+10,0
LeBron James,35:47,12,25,.480,4,8,.500,4,6,.667,2,4,6,9,1,0,1,1,32,+17,0
Jordan McRae,31:15,8,12,.667,3,4,.750,1,1,1.000,0,4,4,1,0,0,0,2,20,+17,0
Tristan Thompson,29:01,4,5,.800,0,0,nan,3,3,1.000,2,4,6,0,1,0,0,2,11,+14,0
DeAndre Liggins,26:07,2,5,.400,0,3,.000,0,0,nan,1,1,2,3,1,0,1,2,4,+3,0
Iman Shumpert,21:23,2,6,.333,0,2,.000,0,0,nan,1,2,3,1,1,0,1,5,4,-2,0
Kay Felder,19:14,5,6,.833,2,2,1.000,1,2,.500,0,0,0,2,2,1,0,2,13,+3,0
Richard Jefferson,18:59,1,3,.333,0,2,.000,2,3,.667,0,1,1,1,0,0,1,2,4,-2,0
Channing Frye,17:12,1,3,.333,1,2,.500,2,2,1.000,0,3,3,0,0,0,0,1,5,+3,0
James Jones,1:59,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,0
J.R. Smith,Not With Team,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Kyrie Irving,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Mike Dunleavy,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,43,85,.506,14,31,.452,21,25,.840,8,27,35,17,6,1,6,17,121,nan,0
Nicolas Batum,34:59,5,11,.455,1,2,.500,2,2,1.000,0,6,6,8,0,2,2,0,13,-5,1
Kemba Walker,34:47,13,22,.591,3,8,.375,8,8,1.000,0,5,5,5,0,0,4,2,37,-16,1
Michael Kidd-Gilchrist,34:36,5,8,.625,0,0,nan,2,3,.667,5,3,8,0,0,1,1,3,12,-17,1
Marvin Williams,27:44,4,12,.333,2,5,.400,0,0,nan,0,4,4,1,1,2,0,3,10,-3,1
Cody Zeller,19:10,3,3,1.000,0,0,nan,0,0,nan,0,1,1,3,0,1,1,4,6,-9,1
Frank Kaminsky,30:11,5,9,.556,1,4,.250,4,4,1.000,1,4,5,0,0,0,0,2,15,0,1
Jeremy Lamb,18:25,3,5,.600,1,3,.333,0,0,nan,0,2,2,4,1,1,0,1,7,-1,1
Ramon Sessions,17:15,1,5,.200,0,1,.000,2,2,1.000,3,2,5,1,0,0,1,0,4,-3,1
Roy Hibbert,13:47,0,2,.000,0,0,nan,0,0,nan,1,1,2,0,1,0,0,2,0,-9,1
Spencer Hawes,3:09,0,0,nan,0,0,nan,2,2,1.000,0,0,0,0,0,0,1,2,2,-6,1
Treveon Graham,1:59,1,1,1.000,1,1,1.000,0,2,.000,0,0,0,1,0,0,0,0,3,+3,1
Aaron Harrison,1:59,0,0,nan,0,0,nan,0,0,nan,0,1,1,1,0,0,0,0,0,+3,1
Brian Roberts,1:59,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,0,0,+3,1
240,43,85,.506,14,31,.452,21,25,.840,8,27,35,17,6,1,6,17,121,nan,240,1
