Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Chris Bosh,37:18,6,14,.429,1,3,.333,5,6,.833,1,7,8,6,1,1,3,2,18,+2,0
Rashard Lewis,32:10,5,12,.417,2,6,.333,2,2,1.000,2,3,5,2,1,1,3,1,14,+14,0
Mike Miller,30:26,9,15,.600,7,11,.636,1,2,.500,2,3,5,4,0,0,2,1,26,+6,0
Mario Chalmers,27:04,1,4,.250,0,2,.000,4,4,1.000,1,0,1,7,3,0,3,3,6,+7,0
Udonis Haslem,18:06,1,2,.500,0,0,nan,0,0,nan,1,6,7,0,0,0,2,3,2,+5,0
Shane Battier,27:34,2,5,.400,0,3,.000,0,0,nan,0,4,4,0,0,2,1,3,4,+2,0
James Jones,21:08,1,6,.167,1,6,.167,0,1,.000,0,1,1,1,0,0,0,2,3,+5,0
Norris Cole,20:56,3,6,.500,2,2,1.000,0,0,nan,1,0,1,5,1,0,4,0,8,+3,0
Chris Andersen,18:34,3,5,.600,0,0,nan,2,2,1.000,3,5,8,1,0,1,0,2,8,+6,0
Joel Anthony,6:44,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,3,2,0,0,0,0
Team Totals,240,31,69,.449,13,33,.394,14,17,.824,11,30,41,26,6,8,20,17,89,nan,0
Kemba Walker,40:47,3,15,.200,0,6,.000,6,6,1.000,1,2,3,4,3,0,2,3,12,-13,1
Michael Kidd-Gilchrist,37:45,7,17,.412,0,0,nan,4,4,1.000,4,10,14,1,1,1,1,3,18,-4,1
Josh McRoberts,37:26,4,12,.333,0,0,nan,0,0,nan,7,4,11,3,1,2,1,2,8,-18,1
Gerald Henderson,36:56,2,16,.125,0,3,.000,7,8,.875,1,2,3,3,2,0,4,0,11,-14,1
Bismack Biyombo,25:20,2,7,.286,0,0,nan,0,0,nan,4,4,8,0,0,1,1,1,4,-1,1
Reggie Williams,21:06,3,6,.500,1,2,.500,1,2,.500,2,1,3,1,2,0,2,1,8,+1,1
Tyrus Thomas,16:41,3,6,.500,0,1,.000,0,0,nan,2,0,2,0,1,0,0,1,6,+2,1
Jannero Pargo,10:54,3,6,.500,1,3,.333,2,2,1.000,2,0,2,1,1,0,0,0,9,+4,1
Ben Gordon,7:34,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,2,0,0,-6,1
Jeffery Taylor,5:31,1,2,.500,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,0,3,-1,1
240,31,69,.449,13,33,.394,14,17,.824,11,30,41,26,6,8,20,17,89,nan,240,1
