Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Jeff Green,36:25,10,17,.588,1,6,.167,4,4,1.000,0,8,8,2,0,0,0,1,25,-10,0
Jordan Crawford,35:37,7,15,.467,2,5,.400,4,4,1.000,1,3,4,2,2,0,4,1,20,-9,0
Avery Bradley,34:24,3,9,.333,1,3,.333,0,0,nan,1,0,1,2,4,0,1,2,7,-8,0
Brandon Bass,34:18,6,9,.667,0,0,nan,5,5,1.000,3,6,9,1,0,0,2,3,17,-5,0
Courtney Lee,32:28,8,16,.500,2,6,.333,0,0,nan,1,2,3,2,1,0,0,4,18,-10,0
Jason Terry,27:45,3,9,.333,0,3,.000,0,0,nan,1,0,1,3,2,0,4,2,6,-6,0
Terrence Williams,17:07,3,8,.375,0,0,nan,0,0,nan,0,2,2,2,0,0,1,1,6,-2,0
Chris Wilcox,11:23,1,1,1.000,0,0,nan,0,0,nan,1,4,5,0,0,1,0,1,2,+10,0
Shavlik Randolph,9:47,0,1,.000,0,0,nan,0,0,nan,1,0,1,1,0,0,1,3,0,-4,0
D.J. White,0:46,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+4,0
Team Totals,240,41,85,.482,6,23,.261,13,13,1.000,9,25,34,15,9,1,13,18,101,nan,0
Dwyane Wade,34:28,4,12,.333,0,0,nan,3,6,.500,0,7,7,6,2,1,5,2,11,+8,1
Mario Chalmers,31:51,3,5,.600,3,5,.600,0,0,nan,0,4,4,3,0,0,0,2,9,-9,1
LeBron James,28:51,8,10,.800,0,0,nan,4,4,1.000,1,5,6,9,0,0,1,1,20,+6,1
Chris Bosh,24:46,6,10,.600,0,0,nan,5,6,.833,1,6,7,1,0,0,0,3,17,+2,1
Mike Miller,24:00,0,6,.000,0,6,.000,0,0,nan,0,1,1,4,1,0,0,0,0,-6,1
Ray Allen,24:48,5,6,.833,3,4,.750,4,5,.800,0,3,3,1,0,1,2,2,17,+10,1
Rashard Lewis,24:03,7,11,.636,3,5,.600,2,3,.667,1,0,1,1,0,0,1,1,19,+19,1
Norris Cole,21:30,4,7,.571,3,3,1.000,1,2,.500,0,2,2,2,0,0,3,0,12,+17,1
Chris Andersen,19:10,2,3,.667,0,0,nan,0,2,.000,2,3,5,0,3,2,2,3,4,+11,1
Joel Anthony,2:11,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,1,0,0,0,-6,1
James Jones,2:11,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,-6,1
Juwan Howard,2:11,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,-6,1
240,41,85,.482,6,23,.261,13,13,1.000,9,25,34,15,9,1,13,18,101,nan,240,1
