Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,36:16,7,14,.500,2,4,.500,7,10,.700,3,6,9,12,0,3,5,1,23,+2,0
J.R. Smith,33:29,3,8,.375,2,7,.286,0,0,nan,1,4,5,3,3,0,1,2,8,+6,0
Kevin Love,23:06,2,9,.222,0,4,.000,2,2,1.000,3,3,6,2,0,0,2,1,6,-15,0
Jae Crowder,22:26,5,12,.417,2,5,.400,1,1,1.000,1,0,1,0,0,0,3,3,13,-17,0
Iman Shumpert,20:27,0,4,.000,0,2,.000,0,0,nan,0,4,4,0,0,1,4,3,0,-10,0
Kyle Korver,28:35,5,12,.417,5,12,.417,6,6,1.000,0,5,5,1,1,0,0,0,21,+8,0
Dwyane Wade,27:33,7,15,.467,0,0,nan,1,1,1.000,5,3,8,3,2,1,3,5,15,+13,0
Channing Frye,24:33,3,6,.500,3,6,.500,0,0,nan,0,5,5,0,1,2,1,4,9,+20,0
Jeff Green,17:41,2,7,.286,1,4,.250,1,2,.500,1,4,5,0,0,0,1,2,6,+4,0
Cedi Osman,5:54,1,1,1.000,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,0,3,+4,0
Jose Calderon,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Ante Zizic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,35,88,.398,16,45,.356,18,22,.818,14,34,48,21,7,7,20,21,104,nan,0
Tim Hardaway,44:03,10,20,.500,4,11,.364,4,4,1.000,1,9,10,5,2,1,3,0,28,+5,1
Courtney Lee,36:46,6,12,.500,2,5,.400,1,1,1.000,1,3,4,1,2,0,1,3,15,-3,1
Kristaps Porzingis,34:13,7,21,.333,2,5,.400,4,7,.571,1,6,7,1,2,1,2,4,20,+5,1
Enes Kanter,30:35,9,15,.600,0,0,nan,2,2,1.000,7,9,16,4,0,0,1,3,20,-6,1
Jarrett Jack,23:42,1,5,.200,0,1,.000,0,0,nan,0,2,2,5,0,0,3,2,2,-2,1
Frank Ntilikina,24:18,2,5,.400,0,1,.000,3,4,.750,1,2,3,2,6,0,3,1,7,-1,1
Doug McDermott,20:23,1,4,.250,0,2,.000,0,0,nan,1,1,2,1,0,0,0,1,2,+9,1
Lance Thomas,17:05,2,3,.667,0,0,nan,1,2,.500,0,1,1,0,1,0,2,3,5,-14,1
Kyle O'Quinn,7:57,0,3,.000,0,0,nan,2,2,1.000,1,3,4,0,0,1,2,4,2,-3,1
Damyean Dotson,0:58,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-5,1
Michael Beasley,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Willy Hernangomez,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Ramon Sessions,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,35,88,.398,16,45,.356,18,22,.818,14,34,48,21,7,7,20,21,104,nan,240,1
