Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,36:23,7,14,.500,1,2,.500,4,6,.667,2,5,7,7,0,2,4,1,19,+10,0
Kevin Love,32:35,4,13,.308,3,8,.375,0,0,nan,3,10,13,1,3,0,5,2,11,+7,0
Kyrie Irving,29:34,9,17,.529,1,5,.200,4,5,.800,0,4,4,1,0,1,1,2,23,+7,0
J.R. Smith,25:58,5,15,.333,2,12,.167,1,2,.500,1,4,5,0,1,0,1,3,13,+9,0
Timofey Mozgov,17:35,1,2,.500,0,0,nan,0,0,nan,0,2,2,1,0,1,0,3,2,+2,0
Iman Shumpert,27:32,1,7,.143,0,3,.000,0,0,nan,2,1,3,3,2,1,1,2,2,+7,0
Matthew Dellavedova,22:56,1,6,.167,0,2,.000,1,2,.500,3,2,5,3,3,0,2,3,3,+9,0
Tristan Thompson,22:24,4,4,1.000,0,0,nan,2,2,1.000,3,2,5,1,0,1,0,4,10,+7,0
Richard Jefferson,12:15,1,2,.500,1,2,.500,1,2,.500,1,1,2,0,0,0,0,2,4,+7,0
Anderson Varejao,7:38,1,5,.200,0,0,nan,2,2,1.000,1,1,2,2,1,0,0,2,4,+15,0
Jared Cunningham,3:00,0,2,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-6,0
Sasha Kaun,2:09,0,0,nan,0,0,nan,0,2,.000,1,0,1,0,0,0,0,0,0,-4,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,34,87,.391,8,35,.229,15,23,.652,17,32,49,19,10,6,14,24,91,nan,0
James Harden,38:14,2,10,.200,0,5,.000,7,7,1.000,0,5,5,5,3,1,8,5,11,-2,1
Dwight Howard,34:16,4,9,.444,0,0,nan,6,10,.600,2,9,11,1,2,2,2,1,14,-17,1
Trevor Ariza,34:14,3,9,.333,2,4,.500,0,0,nan,0,4,4,1,2,0,0,2,8,-13,1
Patrick Beverley,27:33,5,8,.625,3,4,.750,0,0,nan,1,2,3,3,1,0,2,4,13,+1,1
Clint Capela,14:28,3,7,.429,0,0,nan,1,4,.250,2,2,4,0,0,1,1,1,7,0,1
Terrence Jones,22:26,1,6,.167,0,3,.000,1,2,.500,2,2,4,2,0,1,2,3,3,-5,1
Marcus Thornton,18:07,1,10,.100,0,4,.000,0,0,nan,1,2,3,1,0,0,1,0,2,-13,1
Jason Terry,18:00,2,6,.333,1,4,.250,0,0,nan,0,1,1,1,2,1,2,0,5,-2,1
Corey Brewer,13:20,1,4,.250,0,1,.000,1,2,.500,1,0,1,0,0,0,0,2,3,-20,1
Montrezl Harrell,9:12,2,3,.667,0,0,nan,3,4,.750,0,1,1,1,0,0,0,0,7,+7,1
Ty Lawson,6:07,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-10,1
K.J. McDaniels,4:03,2,2,1.000,0,0,nan,0,0,nan,1,2,3,0,0,0,0,1,4,+4,1
240,34,87,.391,8,35,.229,15,23,.652,17,32,49,19,10,6,14,24,91,nan,240,1
