Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Andrew Bynum,41:48,6,12,.500,0,0,nan,5,8,.625,5,6,11,0,1,2,1,2,17,-6,0
Lamar Odom,40:54,9,12,.750,0,2,.000,1,1,1.000,1,10,11,1,2,0,2,4,19,+3,0
Kobe Bryant,40:02,8,22,.364,0,3,.000,5,8,.625,1,4,5,5,1,0,2,2,21,+8,0
Derek Fisher,32:40,6,11,.545,1,2,.500,5,7,.714,0,4,4,5,2,0,1,4,18,+10,0
Luke Walton,30:08,4,10,.400,0,1,.000,0,0,nan,2,3,5,2,1,0,1,2,8,+8,0
Jordan Farmar,15:20,2,4,.500,1,3,.333,0,0,nan,0,0,0,1,0,0,2,1,5,-14,0
Trevor Ariza,12:41,1,3,.333,0,0,nan,0,0,nan,1,2,3,1,0,1,2,2,2,-17,0
Vladimir Radmanovic,10:29,0,1,.000,0,1,.000,0,0,nan,2,1,3,0,0,0,0,3,0,-4,0
Sasha Vujacic,9:46,0,4,.000,0,3,.000,0,0,nan,0,2,2,2,0,0,1,1,0,-10,0
Ronny Turiaf,6:12,0,1,.000,0,0,nan,0,0,nan,0,3,3,0,0,0,1,1,0,+2,0
Team Totals,240,36,80,.450,2,15,.133,16,24,.667,12,35,47,17,7,3,13,22,90,nan,0
LeBron James,38:28,12,29,.414,0,3,.000,9,11,.818,4,6,10,5,1,1,3,3,33,-7,1
Sasha Pavlovic,30:11,2,6,.333,0,1,.000,3,4,.750,1,4,5,2,1,0,0,3,7,+12,1
Zydrunas Ilgauskas,29:41,4,8,.500,0,0,nan,4,5,.800,1,4,5,1,1,0,2,3,12,+5,1
Daniel Gibson,28:09,5,9,.556,2,4,.500,3,3,1.000,1,2,3,0,0,0,0,4,15,-3,1
Drew Gooden,24:40,2,8,.250,0,1,.000,0,0,nan,0,5,5,1,0,1,1,4,4,-12,1
Anderson Varejao,35:01,4,8,.500,0,0,nan,3,5,.600,6,9,15,0,4,0,1,3,11,+10,1
Larry Hughes,28:28,2,8,.250,0,1,.000,0,0,nan,2,1,3,4,2,0,3,3,4,+4,1
Devin Brown,18:44,3,5,.600,1,1,1.000,1,2,.500,0,2,2,2,1,0,0,0,8,+6,1
Ira Newble,6:38,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,0,1,0,0,0,+5,1
240,36,80,.450,2,15,.133,16,24,.667,12,35,47,17,7,3,13,22,90,nan,240,1
