Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,36:41,8,16,.500,2,3,.667,5,6,.833,0,7,7,5,0,3,5,2,23,-21,0
Dwyane Wade,34:47,7,10,.700,0,0,nan,1,1,1.000,0,5,5,4,0,0,4,2,15,-16,0
Chris Bosh,26:46,5,13,.385,0,1,.000,2,2,1.000,4,7,11,1,1,1,3,1,12,-13,0
Shane Battier,24:27,1,3,.333,0,2,.000,0,0,nan,1,1,2,0,2,1,2,3,2,-20,0
Mario Chalmers,19:34,1,5,.200,0,3,.000,1,2,.500,0,1,1,1,0,0,2,6,3,-10,0
Ray Allen,26:45,2,5,.400,1,3,.333,0,0,nan,0,2,2,3,0,0,2,0,5,-13,0
Norris Cole,22:59,3,6,.500,0,1,.000,0,0,nan,0,0,0,1,0,0,2,2,6,-4,0
Rashard Lewis,20:22,5,9,.556,4,6,.667,2,2,1.000,2,4,6,1,0,0,0,1,16,+2,0
Udonis Haslem,19:29,1,3,.333,0,0,nan,0,0,nan,0,5,5,1,0,0,0,1,2,-5,0
Mike Miller,3:06,0,0,nan,0,0,nan,0,0,nan,0,2,2,1,0,0,1,0,0,-1,0
James Jones,3:06,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-1,0
Josh Harrellson,1:58,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,1,0,0,0,0,+2,0
Team Totals,240,33,71,.465,7,20,.350,11,13,.846,7,34,41,18,4,5,21,18,84,nan,0
Carmelo Anthony,38:55,10,28,.357,4,8,.500,6,7,.857,4,6,10,2,2,0,1,3,30,+24,1
Raymond Felton,32:58,5,13,.385,3,7,.429,1,2,.500,0,4,4,9,3,0,3,3,14,+19,1
Tyson Chandler,24:43,5,5,1.000,0,0,nan,0,0,nan,6,2,8,0,0,0,2,5,10,+14,1
Jason Kidd,23:15,3,5,.600,3,5,.600,3,3,1.000,1,3,4,3,2,0,1,1,12,+20,1
Ronnie Brewer,20:21,3,7,.429,1,2,.500,0,0,nan,1,4,5,3,1,0,0,1,7,+8,1
J.R. Smith,34:11,3,11,.273,2,4,.500,3,3,1.000,0,3,3,6,1,0,1,4,11,+13,1
Steve Novak,25:51,6,10,.600,5,8,.625,0,0,nan,0,2,2,1,0,0,0,1,17,+9,1
Pablo Prigioni,16:23,0,0,nan,0,0,nan,0,0,nan,0,1,1,3,0,0,3,1,0,-3,1
Kurt Thomas,16:21,0,2,.000,0,0,nan,0,0,nan,1,2,3,0,1,0,1,2,0,-1,1
Rasheed Wallace,3:06,1,2,.500,1,1,1.000,0,0,nan,0,1,1,0,0,0,0,0,3,+1,1
Chris Copeland,1:58,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
James White,1:58,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-2,1
240,33,71,.465,7,20,.350,11,13,.846,7,34,41,18,4,5,21,18,84,nan,240,1
