Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,43:29,12,24,.500,3,8,.375,11,14,.786,0,2,2,7,0,2,5,2,38,-6,0
Delonte West,39:31,8,16,.500,4,9,.444,0,1,.000,1,2,3,3,2,0,2,3,20,-12,0
Ben Wallace,33:33,1,4,.250,0,0,nan,2,2,1.000,1,7,8,0,1,2,2,1,4,-19,0
Mo Williams,33:12,2,8,.250,2,6,.333,4,4,1.000,1,1,2,5,0,0,2,2,10,-6,0
Zydrunas Ilgauskas,24:32,4,6,.667,0,1,.000,0,0,nan,1,4,5,0,0,3,0,3,8,-8,0
Daniel Gibson,24:30,3,9,.333,2,6,.333,1,2,.500,1,0,1,1,2,0,0,1,9,+1,0
Anderson Varejao,24:02,1,1,1.000,0,0,nan,0,2,.000,3,7,10,0,1,0,1,5,2,-1,0
J.J. Hickson,9:53,1,1,1.000,0,0,nan,0,0,nan,0,1,1,1,0,0,0,3,2,+8,0
Sasha Pavlovic,4:49,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,1,3,2,-1,0
Tarence Kinsey,2:30,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,-1,0
Team Totals,240,33,71,.465,11,30,.367,18,25,.720,8,25,33,17,6,7,13,23,95,nan,0
Dwyane Wade,42:18,7,23,.304,0,3,.000,7,8,.875,2,3,5,12,3,1,5,1,21,+9,1
Udonis Haslem,42:05,5,11,.455,0,0,nan,3,6,.500,2,8,10,3,0,0,0,3,13,+10,1
Mario Chalmers,39:46,7,9,.778,6,7,.857,1,2,.500,1,2,3,8,3,0,0,0,21,+10,1
Shawn Marion,35:56,5,10,.500,0,0,nan,4,5,.800,3,8,11,1,2,1,2,4,14,+4,1
Joel Anthony,21:10,3,5,.600,0,0,nan,1,1,1.000,0,4,4,0,0,0,0,3,7,+4,1
Daequan Cook,26:10,5,9,.556,5,7,.714,2,2,1.000,0,2,2,1,0,0,0,3,17,+7,1
Michael Beasley,13:29,1,5,.200,0,0,nan,6,6,1.000,1,4,5,0,0,0,2,3,8,-4,1
Marcus Banks,8:14,1,1,1.000,0,0,nan,1,2,.500,0,0,0,1,0,0,1,1,3,-1,1
Jamaal Magloire,6:21,0,2,.000,0,0,nan,0,0,nan,1,1,2,0,0,0,0,2,0,+3,1
Yakhouba Diawara,4:31,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,+3,1
240,33,71,.465,11,30,.367,18,25,.720,8,25,33,17,6,7,13,23,95,nan,240,1
