Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,38:55,13,18,.722,0,2,.000,5,8,.625,2,9,11,7,3,0,7,2,31,+13,0
Chris Bosh,36:56,6,9,.667,0,0,nan,4,7,.571,1,6,7,2,0,1,2,2,16,+19,0
Erick Dampier,27:42,3,6,.500,0,0,nan,4,6,.667,2,12,14,0,0,2,1,2,10,+8,0
Dwyane Wade,27:06,7,13,.538,1,2,.500,3,4,.750,0,3,3,5,0,0,2,1,18,+14,0
Mike Bibby,26:34,2,5,.400,1,3,.333,0,0,nan,0,2,2,4,0,0,0,2,5,+11,0
James Jones,24:12,3,4,.750,3,4,.750,1,2,.500,0,4,4,2,0,0,0,4,10,+4,0
Mike Miller,21:11,2,6,.333,0,3,.000,0,0,nan,1,4,5,0,1,0,1,2,4,-4,0
Zydrunas Ilgauskas,19:59,5,9,.556,0,0,nan,1,2,.500,2,2,4,1,1,1,2,4,11,+1,0
Mario Chalmers,17:26,1,5,.200,0,1,.000,1,3,.333,0,0,0,1,0,0,0,4,3,+4,0
Team Totals,240,42,75,.560,5,15,.333,19,32,.594,8,42,50,22,5,4,15,23,108,nan,0
Deron Williams,41:23,8,17,.471,0,4,.000,2,3,.667,0,3,3,12,1,0,4,4,18,-18,1
Brook Lopez,40:32,5,13,.385,0,0,nan,6,8,.750,2,1,3,3,1,0,2,3,16,-10,1
Sasha Vujacic,38:25,4,13,.308,3,7,.429,1,2,.500,0,6,6,2,0,0,0,4,12,-12,1
Anthony Morrow,22:59,3,10,.300,1,5,.200,0,0,nan,0,0,0,1,1,0,0,0,7,-8,1
Brandan Wright,3:29,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-6,1
Travis Outlaw,34:44,6,12,.500,0,2,.000,5,6,.833,3,6,9,0,3,0,0,2,17,-12,1
Jordan Farmar,20:29,3,10,.300,3,7,.429,4,4,1.000,0,0,0,1,2,0,2,3,13,-4,1
Mario West,19:55,1,3,.333,0,2,.000,0,0,nan,0,3,3,3,1,0,0,4,2,-1,1
Dan Gadzuric,8:46,2,3,.667,0,0,nan,0,2,.000,1,2,3,0,0,0,1,3,4,+2,1
Johan Petro,8:30,1,2,.500,0,0,nan,0,0,nan,0,3,3,0,0,0,0,1,2,-2,1
Ben Uzoh,0:50,1,2,.500,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,1,3,+1,1
240,42,75,.560,5,15,.333,19,32,.594,8,42,50,22,5,4,15,23,108,nan,240,1
