Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dirk Nowitzki,37:04,7,23,.304,1,3,.333,5,5,1.000,0,7,7,4,0,2,1,2,20,-21,0
Jason Kidd,36:32,3,7,.429,2,3,.667,1,1,1.000,1,6,7,8,0,1,2,1,9,-20,0
Jason Terry,34:36,4,13,.308,1,6,.167,1,2,.500,0,2,2,4,1,0,3,3,10,-22,0
Antoine Wright,30:41,2,5,.400,1,3,.333,0,0,nan,0,3,3,1,2,2,0,0,5,-15,0
Erick Dampier,17:03,5,8,.625,0,0,nan,0,0,nan,3,3,6,1,0,1,2,4,10,-2,0
Ryan Hollins,25:51,3,8,.375,0,0,nan,1,4,.250,5,7,12,1,0,2,0,2,7,-17,0
J.J. Barea,25:30,2,7,.286,0,2,.000,0,0,nan,0,3,3,2,0,0,2,1,4,-19,0
Gerald Green,11:51,2,4,.500,0,0,nan,2,3,.667,0,1,1,1,0,0,1,2,6,-6,0
James Singleton,10:56,1,3,.333,0,0,nan,1,2,.500,0,0,0,0,0,0,0,1,3,-7,0
Brandon Bass,5:06,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,2,0,0,-9,0
Matt Carroll,4:50,0,1,.000,0,0,nan,0,0,nan,0,1,1,1,0,0,0,0,0,-2,0
Team Totals,240,29,80,.363,5,17,.294,11,17,.647,9,34,43,23,3,8,13,16,74,nan,0
Mo Williams,35:36,7,16,.438,2,7,.286,6,7,.857,0,3,3,5,2,0,2,0,22,+21,1
LeBron James,31:19,9,22,.409,2,4,.500,4,5,.800,1,5,6,12,1,2,0,0,24,+15,1
Delonte West,29:12,1,6,.167,1,3,.333,0,0,nan,1,0,1,5,2,0,0,1,3,+11,1
Anderson Varejao,28:56,5,6,.833,0,0,nan,0,0,nan,0,5,5,0,1,2,0,3,10,+14,1
Zydrunas Ilgauskas,27:35,7,15,.467,0,1,.000,0,0,nan,2,7,9,0,0,0,0,4,14,+14,1
Joe Smith,27:29,4,8,.500,1,1,1.000,3,3,1.000,4,9,13,3,0,1,0,0,12,+22,1
Daniel Gibson,25:35,2,7,.286,1,3,.333,0,0,nan,0,5,5,2,0,0,1,1,5,+20,1
Wally Szczerbiak,15:38,1,5,.200,0,1,.000,2,2,1.000,1,4,5,0,2,0,1,2,4,+11,1
Darnell Jackson,5:37,2,2,1.000,0,0,nan,0,0,nan,1,1,2,0,0,0,0,1,4,+4,1
Sasha Pavlovic,5:37,0,2,.000,0,1,.000,0,2,.000,0,2,2,0,0,0,0,0,0,+4,1
J.J. Hickson,4:50,2,4,.500,0,0,nan,0,0,nan,1,0,1,0,0,1,0,1,4,+2,1
Tarence Kinsey,2:36,0,1,.000,0,0,nan,0,0,nan,1,0,1,1,0,0,0,1,0,+2,1
240,29,80,.363,5,17,.294,11,17,.647,9,34,43,23,3,8,13,16,74,nan,240,1
