Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,43:34,8,21,.381,1,7,.143,13,15,.867,1,6,7,8,2,1,4,0,30,-7,0
Larry Hughes,36:18,2,9,.222,0,2,.000,3,3,1.000,0,5,5,6,1,0,0,5,7,-7,0
Zydrunas Ilgauskas,35:31,10,18,.556,0,0,nan,4,4,1.000,6,5,11,0,1,0,1,2,24,-3,0
Eric Snow,34:20,1,2,.500,0,0,nan,1,2,.500,0,1,1,1,1,0,3,3,3,-3,0
Drew Gooden,28:49,5,10,.500,0,0,nan,2,2,1.000,4,4,8,1,0,0,1,2,12,-8,0
Damon Jones,22:16,3,9,.333,2,8,.250,0,1,.000,0,0,0,1,0,0,1,2,8,+4,0
Anderson Varejao,17:32,2,3,.667,0,0,nan,3,6,.500,0,3,3,0,0,0,0,4,7,-4,0
Donyell Marshall,14:07,1,5,.200,0,1,.000,3,3,1.000,1,1,2,1,0,0,0,1,5,+7,0
Sasha Pavlovic,7:34,0,1,.000,0,0,nan,0,0,nan,0,2,2,1,0,0,1,2,0,-4,0
Team Totals,240,32,78,.410,3,18,.167,29,36,.806,12,27,39,19,5,1,11,21,96,nan,0
Ray Allen,43:55,6,21,.286,2,10,.200,8,8,1.000,0,4,4,11,0,0,4,0,22,+10,1
Chris Wilcox,34:59,5,10,.500,0,0,nan,6,6,1.000,3,9,12,0,3,0,2,4,16,+6,1
Nick Collison,29:52,4,9,.444,0,0,nan,6,6,1.000,6,6,12,0,0,0,2,5,14,+5,1
Earl Watson,28:09,4,8,.500,2,4,.500,2,2,1.000,0,1,1,7,0,0,2,2,12,+2,1
Mickael Gelabale,25:08,4,8,.500,0,1,.000,1,2,.500,1,3,4,1,1,1,0,5,9,+10,1
Luke Ridnour,23:56,4,7,.571,1,2,.500,2,4,.500,0,3,3,2,1,0,1,3,11,-2,1
Damien Wilkins,22:52,0,6,.000,0,2,.000,2,2,1.000,0,4,4,1,1,0,0,0,2,-5,1
Johan Petro,16:12,3,7,.429,0,0,nan,0,0,nan,0,1,1,0,0,0,1,4,6,-6,1
Andre Brown,14:57,4,5,.800,0,0,nan,1,2,.500,4,1,5,0,0,0,0,2,9,+5,1
240,32,78,.410,3,18,.167,29,36,.806,12,27,39,19,5,1,11,21,96,nan,240,1
