Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Brandon Jennings,40:44,7,15,.467,2,7,.286,10,12,.833,3,1,4,7,3,2,3,1,26,-6,0
Josh Smith,37:36,5,20,.250,1,4,.250,1,1,1.000,2,4,6,6,3,0,6,2,12,-6,0
Greg Monroe,34:36,6,13,.462,0,0,nan,5,7,.714,2,9,11,1,0,0,2,2,17,-8,0
Andre Drummond,24:07,5,6,.833,0,0,nan,2,4,.500,6,6,12,1,2,2,2,3,12,-6,0
Kentavious Caldwell-Pope,7:56,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,3,0,-3,0
Rodney Stuckey,36:08,8,17,.471,2,3,.667,2,3,.667,1,6,7,1,1,0,4,5,20,+7,0
Kyle Singler,33:17,1,5,.200,0,2,.000,0,0,nan,3,0,3,1,2,0,1,3,2,-2,0
Will Bynum,14:45,1,2,.500,1,2,.500,2,2,1.000,0,2,2,2,0,0,2,1,5,-9,0
Jonas Jerebko,10:51,1,4,.250,0,0,nan,0,0,nan,1,4,5,0,0,0,1,0,2,+3,0
Josh Harrellson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Chauncey Billups,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Charlie Villanueva,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Luigi Datome,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,34,83,.410,6,18,.333,22,29,.759,19,32,51,19,11,4,21,20,96,nan,0
LeBron James,38:19,9,19,.474,0,3,.000,6,8,.750,1,7,8,11,2,2,1,1,24,+6,1
Dwyane Wade,37:09,13,19,.684,1,1,1.000,3,4,.750,2,8,10,5,0,0,6,2,30,+11,1
Chris Bosh,34:38,5,8,.625,1,2,.500,6,7,.857,3,4,7,1,1,0,3,3,17,+5,1
Mario Chalmers,23:14,3,11,.273,0,4,.000,2,2,1.000,0,2,2,4,3,1,2,5,8,+19,1
Shane Battier,21:18,1,5,.200,1,4,.250,0,0,nan,1,2,3,0,1,0,0,2,3,+2,1
Ray Allen,24:50,3,8,.375,3,4,.750,0,0,nan,0,4,4,1,1,0,2,0,9,-11,1
Norris Cole,24:25,1,8,.125,1,2,.500,0,0,nan,0,2,2,2,1,0,3,5,3,-4,1
Chris Andersen,21:39,1,2,.500,0,0,nan,0,0,nan,2,1,3,0,2,2,1,1,2,-2,1
Greg Oden,11:00,2,3,.667,0,0,nan,0,0,nan,3,0,3,0,2,0,2,2,4,+7,1
Michael Beasley,3:28,1,2,.500,0,0,nan,0,0,nan,1,1,2,0,0,1,0,1,2,-3,1
Rashard Lewis,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Udonis Haslem,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Toney Douglas,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,34,83,.410,6,18,.333,22,29,.759,19,32,51,19,11,4,21,20,96,nan,240,1
