Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,39:06,13,22,.591,1,3,.333,3,6,.500,1,7,8,7,6,0,2,3,30,+14,0
Chris Bosh,37:23,2,11,.182,0,3,.000,0,0,nan,0,10,10,0,1,1,0,1,4,+14,0
Dwyane Wade,33:45,10,15,.667,0,2,.000,2,3,.667,1,3,4,4,2,0,5,4,22,+13,0
Shane Battier,29:41,5,8,.625,4,7,.571,2,2,1.000,1,1,2,2,0,0,1,3,16,+5,0
Mario Chalmers,28:04,4,8,.500,1,2,.500,2,2,1.000,1,1,2,2,0,0,2,3,11,0,0
Chris Andersen,29:22,2,2,1.000,0,0,nan,6,9,.667,2,3,5,0,0,2,0,3,10,+9,0
Norris Cole,25:48,4,5,.800,1,2,.500,0,0,nan,0,1,1,3,1,0,1,2,9,+17,0
Ray Allen,15:11,1,4,.250,1,3,.333,0,0,nan,0,1,1,0,0,0,2,1,3,+5,0
Toney Douglas,0:50,0,0,nan,0,0,nan,1,2,.500,1,0,1,0,0,0,0,0,1,-1,0
Michael Beasley,0:50,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-1,0
Greg Oden,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Udonis Haslem,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Rashard Lewis,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,41,76,.539,8,23,.348,16,24,.667,7,27,34,18,10,3,13,20,106,nan,0
Carmelo Anthony,40:51,8,17,.471,1,4,.250,9,13,.692,1,7,8,4,1,0,7,4,26,-10,1
J.R. Smith,40:14,6,11,.545,4,7,.571,4,8,.500,0,2,2,0,1,0,2,4,20,-16,1
Tyson Chandler,33:38,4,5,.800,0,0,nan,0,0,nan,4,7,11,0,0,2,1,4,8,-10,1
Raymond Felton,33:36,3,9,.333,1,3,.333,0,0,nan,0,2,2,4,2,0,4,1,7,-12,1
Pablo Prigioni,25:32,2,5,.400,2,5,.400,0,0,nan,2,1,3,4,2,0,1,2,6,-8,1
Tim Hardaway,36:32,7,14,.500,3,7,.429,0,0,nan,0,1,1,1,1,0,1,3,17,-19,1
Kenyon Martin,14:33,2,3,.667,0,0,nan,0,0,nan,2,0,2,1,0,2,1,2,4,+2,1
Jeremy Tyler,8:08,0,2,.000,0,0,nan,1,2,.500,0,2,2,0,0,0,0,1,1,0,1
Amar'e Stoudemire,4:26,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,2,-5,1
Metta World Peace,0:50,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,+1,1
Cole Aldrich,0:50,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,+1,1
Toure' Murry,0:50,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+1,1
Beno Udrih,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,41,76,.539,8,23,.348,16,24,.667,7,27,34,18,10,3,13,20,106,nan,240,1
