Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,39:54,9,14,.643,0,1,.000,14,16,.875,0,9,9,11,1,2,4,2,32,+1,0
Kyrie Irving,37:39,11,22,.500,2,6,.333,2,2,1.000,0,1,1,7,4,0,4,2,26,0,0
J.R. Smith,30:46,3,5,.600,3,5,.600,0,0,nan,0,2,2,0,0,0,0,3,9,-4,0
Kevin Love,28:58,6,12,.500,0,3,.000,3,4,.750,1,11,12,4,0,0,2,4,15,-8,0
Tristan Thompson,26:34,3,4,.750,0,0,nan,2,2,1.000,2,5,7,0,0,0,0,3,8,+2,0
Iman Shumpert,25:03,3,8,.375,1,5,.200,0,0,nan,0,2,2,1,1,2,1,4,7,+14,0
Kyle Korver,20:08,3,5,.600,2,4,.500,0,0,nan,0,1,1,1,0,1,1,2,8,+7,0
Richard Jefferson,15:33,2,2,1.000,1,1,1.000,0,0,nan,0,4,4,0,0,0,0,1,5,+15,0
Deron Williams,15:25,1,2,.500,0,0,nan,0,0,nan,0,0,0,2,0,0,0,1,2,+8,0
DeAndre Liggins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Derrick Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Channing Frye,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,41,74,.554,9,25,.360,21,24,.875,3,35,38,26,6,5,12,22,112,nan,0
Kemba Walker,38:38,10,20,.500,5,10,.500,3,4,.750,0,1,1,5,2,1,4,0,28,+12,1
Marvin Williams,38:19,3,11,.273,0,3,.000,5,5,1.000,2,9,11,2,1,1,0,1,11,-7,1
Nicolas Batum,34:39,7,18,.389,2,9,.222,3,3,1.000,0,2,2,2,2,0,2,1,19,+11,1
Cody Zeller,32:09,6,6,1.000,0,0,nan,3,7,.429,5,6,11,3,1,2,0,1,15,+3,1
Michael Kidd-Gilchrist,17:39,2,4,.500,0,0,nan,0,0,nan,2,3,5,1,0,0,0,5,4,+5,1
Marco Belinelli,32:10,7,12,.583,3,7,.429,5,5,1.000,1,2,3,2,0,0,1,5,22,-15,1
Frank Kaminsky,25:32,0,9,.000,0,5,.000,0,0,nan,3,5,8,2,0,0,1,1,0,-10,1
Jeremy Lamb,11:32,2,6,.333,0,2,.000,0,0,nan,0,0,0,0,0,0,1,2,4,-15,1
Briante Weber,9:22,1,4,.250,0,2,.000,0,0,nan,1,0,1,1,0,0,0,1,2,-19,1
Brian Roberts,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Miles Plumlee,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Christian Wood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Treveon Graham,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,41,74,.554,9,25,.360,21,24,.875,3,35,38,26,6,5,12,22,112,nan,240,1
