Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,44:40,13,22,.591,1,3,.333,0,0,nan,0,5,5,13,0,0,8,2,27,-3,0
Kevin Love,41:48,5,14,.357,3,7,.429,2,3,.667,0,9,9,3,1,1,3,3,15,-9,0
Kyrie Irving,38:02,9,21,.429,0,3,.000,2,3,.667,4,2,6,8,1,0,2,1,20,-6,0
J.R. Smith,32:52,3,8,.375,3,8,.375,0,0,nan,0,2,2,2,1,0,1,3,9,-11,0
Tristan Thompson,26:54,5,5,1.000,0,0,nan,1,4,.250,2,4,6,1,0,0,2,2,11,-11,0
Channing Frye,21:06,5,6,.833,1,2,.500,0,0,nan,0,2,2,0,1,0,0,2,11,+5,0
Iman Shumpert,19:22,4,6,.667,1,2,.500,0,0,nan,0,3,3,3,1,0,2,2,9,+4,0
Richard Jefferson,15:16,1,1,1.000,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,0,3,+1,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jordan McRae,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Kay Felder,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
DeAndre Liggins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Chris Andersen,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,45,83,.542,10,26,.385,5,10,.500,6,27,33,30,5,1,18,15,105,nan,0
Jimmy Butler,41:53,8,20,.400,0,3,.000,10,12,.833,3,5,8,6,3,2,1,1,26,+9,1
Taj Gibson,39:59,10,13,.769,0,0,nan,3,3,1.000,2,9,11,5,1,0,1,3,23,+6,1
Dwyane Wade,36:35,11,23,.478,1,4,.250,1,2,.500,3,2,5,4,2,0,4,2,24,0,1
Rajon Rondo,36:10,7,12,.583,1,1,1.000,0,0,nan,2,8,10,12,3,1,3,4,15,+8,1
Robin Lopez,26:13,5,10,.500,0,0,nan,0,0,nan,4,1,5,0,0,0,1,2,10,+10,1
Isaiah Canaan,27:48,4,8,.500,1,5,.200,0,0,nan,0,0,0,0,0,0,0,2,9,-1,1
Nikola Mirotic,21:37,1,9,.111,0,5,.000,0,0,nan,2,7,9,2,2,1,2,1,2,-3,1
Jerian Grant,6:03,1,1,1.000,0,0,nan,0,0,nan,0,1,1,2,0,0,0,1,2,-2,1
Denzel Valentine,3:43,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+3,1
Bobby Portis,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
R.J. Hunter,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Paul Zipser,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Cristiano Felicio,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,45,83,.542,10,26,.385,5,10,.500,6,27,33,30,5,1,18,15,105,nan,240,1
