Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Al Horford,33:33,4,12,.333,1,3,.333,1,1,1.000,4,6,10,3,0,1,1,0,10,-26,0
Paul Millsap,31:01,3,13,.231,0,3,.000,8,9,.889,5,6,11,5,4,2,3,4,14,-1,0
Thabo Sefolosha,29:44,6,12,.500,1,3,.333,0,0,nan,1,4,5,1,1,0,0,2,13,-6,0
Kyle Korver,28:44,4,10,.400,3,6,.500,3,4,.750,0,1,1,1,0,0,4,3,14,-16,0
Dennis Schroder,16:10,3,8,.375,1,3,.333,0,0,nan,1,1,2,2,2,0,2,3,7,-4,0
Jeff Teague,25:53,3,12,.250,2,3,.667,5,5,1.000,1,0,1,4,2,0,1,2,13,-14,0
Lamar Patterson,21:38,0,2,.000,0,2,.000,0,0,nan,0,4,4,3,0,0,1,2,0,-2,0
Mike Muscala,18:49,1,3,.333,1,1,1.000,4,4,1.000,0,2,2,0,0,1,0,1,7,+4,0
Justin Holiday,15:54,3,8,.375,2,4,.500,1,2,.500,0,1,1,0,0,0,0,1,9,0,0
Tiago Splitter,9:28,2,2,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,4,-8,0
Shelvin Mack,5:57,2,3,.667,0,0,nan,0,0,nan,0,0,0,2,0,0,0,0,4,+6,0
Mike Scott,3:09,1,1,1.000,0,0,nan,0,0,nan,0,1,1,1,1,0,0,1,2,+7,0
Tim Hardaway,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,32,86,.372,11,28,.393,22,25,.880,12,26,38,22,10,4,12,20,97,nan,0
Tristan Thompson,40:18,4,9,.444,0,0,nan,1,2,.500,6,10,16,5,0,2,2,2,9,+9,1
J.R. Smith,37:41,5,18,.278,4,12,.333,1,1,1.000,1,1,2,5,0,1,2,3,15,+5,1
LeBron James,33:20,8,15,.533,1,2,.500,2,2,1.000,2,9,11,8,0,2,3,1,19,+17,1
Kevin Love,31:10,9,15,.600,2,7,.286,5,6,.833,2,9,11,2,1,1,3,4,25,+11,1
Matthew Dellavedova,28:06,4,6,.667,1,1,1.000,3,3,1.000,0,2,2,3,1,0,0,5,12,+27,1
Richard Jefferson,23:49,4,6,.667,0,2,.000,0,0,nan,0,1,1,3,0,1,1,2,8,+3,1
Jared Cunningham,19:49,3,9,.333,1,3,.333,1,2,.500,0,4,4,0,2,0,2,3,8,-12,1
Anderson Varejao,19:06,2,4,.500,0,0,nan,3,3,1.000,0,3,3,1,0,0,1,1,7,+3,1
James Jones,5:00,2,3,.667,2,2,1.000,0,0,nan,0,1,1,0,0,1,0,1,6,+1,1
Sasha Kaun,1:41,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,1
Joe Harris,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Mo Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Timofey Mozgov,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,32,86,.372,11,28,.393,22,25,.880,12,26,38,22,10,4,12,20,97,nan,240,1
