Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Derrick Rose,42:30,7,24,.292,0,4,.000,2,3,.667,2,7,9,7,3,1,1,1,16,+5,0
Jimmy Butler,41:08,9,18,.500,3,8,.375,8,8,1.000,3,6,9,3,0,1,1,4,29,+9,0
Joakim Noah,40:53,4,6,.667,0,0,nan,2,2,1.000,3,6,9,2,1,1,4,4,10,+2,0
Mike Dunleavy,36:51,5,8,.625,2,4,.500,7,7,1.000,0,4,4,4,0,0,0,1,19,+9,0
Taj Gibson,25:53,4,12,.333,0,0,nan,2,2,1.000,2,3,5,0,0,1,1,5,10,+1,0
Kirk Hinrich,22:26,1,4,.250,1,2,.500,0,0,nan,0,0,0,3,1,0,0,5,3,-7,0
Nikola Mirotic,18:25,2,7,.286,1,3,.333,5,6,.833,2,0,2,1,0,1,0,3,10,-23,0
Aaron Brooks,7:10,2,6,.333,0,3,.000,0,0,nan,0,2,2,0,0,0,1,0,4,-12,0
Tony Snell,4:44,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-9,0
Nazr Mohammed,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Doug McDermott,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
E'Twaun Moore,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Cameron Bairstow,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,34,86,.395,7,25,.280,26,28,.929,12,28,40,20,5,5,8,23,101,nan,0
Iman Shumpert,41:52,6,10,.600,1,5,.200,0,0,nan,4,3,7,3,0,3,0,0,13,0,1
LeBron James,40:56,14,24,.583,1,5,.200,9,12,.750,2,10,12,6,3,3,0,3,38,-4,1
Kyrie Irving,39:25,9,16,.563,3,6,.500,4,5,.800,0,2,2,5,1,1,3,3,25,-4,1
Tristan Thompson,38:56,5,7,.714,0,0,nan,2,4,.500,4,6,10,0,0,2,2,2,12,-2,1
Timofey Mozgov,23:01,0,7,.000,0,0,nan,1,2,.500,1,5,6,0,0,1,3,3,1,-2,1
J.R. Smith,29:24,5,11,.455,2,7,.286,0,0,nan,0,3,3,1,1,1,1,3,12,+18,1
Matthew Dellavedova,18:03,1,1,1.000,1,1,1.000,2,2,1.000,0,0,0,4,0,0,2,3,5,+11,1
James Jones,6:52,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,4,0,+8,1
Kendrick Perkins,1:31,0,3,.000,0,0,nan,0,0,nan,0,0,0,0,0,1,0,1,0,0,1
Mike Miller,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Shawn Marion,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Joe Harris,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,34,86,.395,7,25,.280,26,28,.929,12,28,40,20,5,5,8,23,101,nan,240,1
