Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,53:00,10,28,.357,1,4,.250,5,11,.455,4,2,6,7,4,2,3,5,26,-12,0
Drew Gooden,43:00,10,21,.476,0,0,nan,7,7,1.000,1,11,12,1,2,1,3,5,27,-12,0
Zydrunas Ilgauskas,35:00,6,8,.750,0,0,nan,2,2,1.000,2,8,10,0,0,1,2,6,14,-3,0
Ira Newble,21:00,1,3,.333,1,2,.500,0,0,nan,1,1,2,2,0,0,0,1,3,0,0
Eric Snow,18:00,1,2,.500,0,0,nan,0,0,nan,0,2,2,2,0,0,0,3,2,+4,0
Jeff McInnis,35:00,4,12,.333,0,2,.000,4,5,.800,1,0,1,5,1,0,2,2,12,-16,0
Lucious Harris,19:00,0,2,.000,0,1,.000,2,2,1.000,0,1,1,2,1,0,0,1,2,-7,0
Robert Traylor,14:00,1,4,.250,0,0,nan,0,2,.000,1,1,2,1,0,1,2,4,2,-3,0
Anderson Varejao,13:00,0,2,.000,0,0,nan,2,6,.333,3,2,5,1,0,0,0,3,2,-3,0
Sasha Pavlovic,13:00,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,1,0,0,2,0,-5,0
DeSagana Diop,1:00,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,0
Team Totals,265,33,84,.393,2,9,.222,22,35,.629,13,28,41,21,9,5,12,32,90,nan,0
Antonio Davis,48:00,5,12,.417,0,0,nan,7,8,.875,4,5,9,3,0,1,3,3,17,+12,1
Andres Nocioni,41:00,4,8,.500,0,0,nan,3,4,.750,3,6,9,5,1,0,3,4,11,+8,1
Kirk Hinrich,35:00,6,11,.545,1,2,.500,0,2,.000,0,1,1,7,1,0,1,3,13,+7,1
Othella Harrington,22:00,5,9,.556,0,0,nan,2,2,1.000,4,3,7,1,0,0,0,3,12,+1,1
Chris Duhon,13:00,1,3,.333,0,2,.000,0,0,nan,0,1,1,0,0,0,1,3,2,-1,1
Ben Gordon,40:00,8,20,.400,1,5,.200,4,6,.667,0,3,3,8,2,0,4,3,21,+13,1
Tyson Chandler,31:00,5,7,.714,0,0,nan,5,6,.833,4,10,14,0,2,1,1,5,15,+15,1
Jannero Pargo,18:00,3,7,.429,0,2,.000,1,2,.500,0,2,2,1,0,0,2,3,7,+2,1
Luol Deng,17:00,1,4,.250,0,1,.000,2,6,.333,0,2,2,0,0,1,0,0,4,+3,1
265,33,84,.393,2,9,.222,22,35,.629,13,28,41,21,9,5,12,32,90,nan,265,1
