Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Tracy McGrady,46:00,13,31,.419,3,6,.500,5,6,.833,0,7,7,5,1,0,1,2,34,+10,0
Bob Sura,44:00,1,3,.333,1,1,1.000,0,0,nan,0,0,0,12,0,0,0,2,3,+10,0
Jon Barry,30:00,2,5,.400,2,3,.667,1,2,.500,1,1,2,4,1,0,1,4,7,-1,0
Yao Ming,26:00,8,16,.500,0,0,nan,4,8,.500,3,4,7,0,0,4,3,4,20,+6,0
Juwan Howard,23:00,7,9,.778,0,0,nan,3,3,1.000,0,4,4,1,1,0,1,3,17,-4,0
Maurice Taylor,25:00,4,9,.444,0,0,nan,0,0,nan,3,3,6,0,0,0,1,3,8,+15,0
David Wesley,24:00,1,5,.200,0,2,.000,0,0,nan,0,3,3,2,0,0,0,4,2,+14,0
Dikembe Mutombo,22:00,3,6,.500,0,0,nan,1,2,.500,2,7,9,0,0,0,1,2,7,+5,0
Team Totals,240,39,84,.464,6,12,.500,14,21,.667,9,29,38,24,3,4,8,24,98,nan,0
Ira Newble,41:00,4,9,.444,0,1,.000,6,6,1.000,2,2,4,2,1,0,1,2,14,+2,1
Drew Gooden,38:00,8,15,.533,0,2,.000,5,5,1.000,3,9,12,1,1,1,3,2,21,-11,1
Jeff McInnis,38:00,4,11,.364,2,5,.400,0,0,nan,0,6,6,10,0,0,4,2,10,-3,1
Zydrunas Ilgauskas,36:00,7,19,.368,0,0,nan,3,6,.500,3,8,11,2,0,2,4,5,17,-2,1
LeBron James,17:00,0,5,.000,0,1,.000,3,5,.600,0,3,3,5,0,0,0,0,3,-10,1
Eric Snow,24:00,1,4,.250,1,2,.500,0,0,nan,0,2,2,1,1,0,0,2,3,-16,1
Lucious Harris,22:00,2,3,.667,1,1,1.000,4,5,.800,0,2,2,0,1,1,0,0,9,-2,1
Anderson Varejao,12:00,3,4,.750,0,0,nan,4,8,.500,1,2,3,0,0,0,0,2,10,-4,1
Robert Traylor,12:00,0,7,.000,0,0,nan,0,0,nan,3,4,7,1,0,1,0,2,0,-9,1
240,39,84,.464,6,12,.500,14,21,.667,9,29,38,24,3,4,8,24,98,nan,240,1
