Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,41:49,13,24,.542,0,2,.000,5,5,1.000,2,10,12,6,4,1,2,1,31,+21,0
Larry Hughes,40:52,3,10,.300,0,1,.000,5,6,.833,1,2,3,10,3,0,0,2,11,+19,0
Drew Gooden,31:53,8,11,.727,0,0,nan,4,5,.800,6,7,13,4,0,1,1,3,20,+22,0
Sasha Pavlovic,30:57,5,13,.385,2,4,.500,1,2,.500,1,0,1,0,2,0,2,3,13,+21,0
Zydrunas Ilgauskas,27:29,4,7,.571,0,0,nan,0,0,nan,3,4,7,1,0,0,2,4,8,+16,0
Anderson Varejao,27:01,1,3,.333,0,0,nan,5,8,.625,1,3,4,1,1,0,1,3,7,-7,0
Daniel Gibson,16:48,5,8,.625,1,3,.333,0,0,nan,0,3,3,0,1,0,0,0,11,-10,0
Eric Snow,12:26,0,1,.000,0,0,nan,0,0,nan,0,2,2,2,0,0,2,2,0,-12,0
Donyell Marshall,7:58,0,4,.000,0,2,.000,0,0,nan,0,2,2,0,0,0,0,0,0,-4,0
Scot Pollard,1:39,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,-1,0
Shannon Brown,1:09,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Team Totals,240,39,83,.470,3,12,.250,20,26,.769,14,34,48,24,11,2,10,18,101,nan,0
Kevin Garnett,39:01,7,13,.538,0,0,nan,8,9,.889,0,12,12,2,0,3,5,4,22,-19,1
Marko Jaric,32:56,1,3,.333,1,2,.500,2,2,1.000,0,5,5,2,1,0,1,4,5,-18,1
Ricky Davis,29:24,3,11,.273,2,5,.400,1,2,.500,0,0,0,3,1,0,4,3,9,-21,1
Mark Blount,16:54,2,6,.333,0,0,nan,0,0,nan,1,0,1,1,0,0,0,2,4,-15,1
Mike James,16:54,0,4,.000,0,2,.000,0,0,nan,0,1,1,1,0,0,2,1,0,-15,1
Randy Foye,31:06,6,12,.500,1,6,.167,5,5,1.000,1,2,3,6,1,0,4,2,18,+2,1
Rashad McCants,24:37,4,6,.667,3,4,.750,3,4,.750,1,1,2,4,1,0,2,4,14,+8,1
Craig Smith,23:56,6,13,.462,0,0,nan,0,0,nan,2,5,7,1,0,0,0,2,12,+13,1
Mark Madsen,16:09,0,0,nan,0,0,nan,2,2,1.000,0,4,4,1,0,0,0,2,2,-5,1
Trenton Hassell,6:50,1,3,.333,0,0,nan,0,0,nan,1,0,1,2,0,0,0,0,2,+1,1
Justin Reed,2:13,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+4,1
240,39,83,.470,3,12,.250,20,26,.769,14,34,48,24,11,2,10,18,101,nan,240,1
