Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Devin Brown,41:24,4,14,.286,1,4,.250,11,12,.917,1,4,5,8,2,0,2,2,20,+8,0
Delonte West,35:20,3,5,.600,1,1,1.000,3,6,.500,1,4,5,7,1,1,2,1,10,+7,0
Anderson Varejao,32:53,8,9,.889,0,0,nan,1,6,.167,3,9,12,3,0,0,0,3,17,+8,0
Zydrunas Ilgauskas,31:40,8,16,.500,0,0,nan,0,0,nan,6,6,12,0,2,2,1,3,16,+9,0
LeBron James,31:13,11,19,.579,1,4,.250,6,6,1.000,2,2,4,5,3,2,4,6,29,+3,0
Joe Smith,25:04,6,8,.750,0,0,nan,1,2,.500,1,2,3,0,1,1,1,4,13,-7,0
Wally Szczerbiak,22:19,5,8,.625,0,0,nan,1,2,.500,0,3,3,2,0,1,0,2,11,-1,0
Daniel Gibson,19:22,1,7,.143,0,4,.000,0,0,nan,2,0,2,3,1,0,0,2,2,-7,0
Dwayne Jones,0:45,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,0,0
Team Totals,240,46,87,.529,3,13,.231,23,34,.676,17,30,47,28,10,7,10,23,118,nan,0
Gerald Wallace,42:30,7,15,.467,0,1,.000,7,9,.778,1,6,7,2,2,0,3,2,21,-9,1
Raymond Felton,41:32,3,13,.231,0,2,.000,3,5,.600,1,4,5,9,2,0,1,4,9,+1,1
Jason Richardson,41:06,13,22,.591,4,8,.500,1,3,.333,3,3,6,7,2,1,4,4,31,-4,1
Emeka Okafor,38:15,9,14,.643,0,0,nan,7,9,.778,2,7,9,2,0,1,3,6,25,-8,1
Jared Dudley,26:36,3,4,.750,0,0,nan,0,0,nan,1,1,2,0,0,0,1,1,6,-8,1
Nazr Mohammed,24:44,5,7,.714,0,0,nan,1,2,.500,3,4,7,3,0,2,2,3,11,+8,1
Matt Carroll,15:57,2,5,.400,1,3,.333,0,0,nan,0,1,1,1,1,0,0,2,5,+9,1
Earl Boykins,6:28,1,1,1.000,0,0,nan,4,4,1.000,0,0,0,2,0,0,0,0,6,-5,1
Ryan Hollins,2:52,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,-4,1
240,46,87,.529,3,13,.231,23,34,.676,17,30,47,28,10,7,10,23,118,nan,240,1
