Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Otto Porter,41:48,3,8,.375,0,2,.000,0,0,nan,0,5,5,2,0,1,1,4,6,+20,0
Bradley Beal,41:30,6,19,.316,1,10,.100,5,7,.714,1,8,9,6,1,0,1,2,18,+12,0
John Wall,40:56,14,24,.583,3,5,.600,4,5,.800,0,4,4,10,5,0,5,3,35,+18,0
Marcin Gortat,32:43,7,10,.700,0,0,nan,1,2,.500,0,11,11,0,1,4,3,5,15,+8,0
Jared Dudley,31:38,5,7,.714,2,4,.500,0,0,nan,0,2,2,3,0,0,2,2,12,+9,0
Garrett Temple,27:35,3,9,.333,1,5,.200,0,0,nan,1,4,5,0,0,0,0,4,7,-1,0
Ramon Sessions,14:06,1,3,.333,0,1,.000,2,2,1.000,0,1,1,2,0,0,0,1,4,-6,0
Kris Humphries,9:05,0,3,.000,0,1,.000,0,0,nan,0,2,2,0,0,0,0,2,0,0,0
Kelly Oubre,0:39,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Ryan Hollins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Drew Gooden,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Gary Neal,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
DeJuan Blair,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,39,83,.470,7,28,.250,12,16,.750,2,37,39,23,7,5,12,23,97,nan,0
LeBron James,37:23,8,20,.400,0,3,.000,8,8,1.000,4,9,13,4,1,1,9,3,24,-12,1
J.R. Smith,36:12,3,15,.200,3,11,.273,4,5,.800,0,4,4,3,2,1,1,4,13,-2,1
Kevin Love,32:44,2,9,.222,0,3,.000,4,4,1.000,1,7,8,0,1,0,0,0,8,-24,1
Mo Williams,27:52,5,10,.500,2,3,.667,0,0,nan,0,3,3,3,0,0,1,1,12,-18,1
Timofey Mozgov,8:55,0,3,.000,0,0,nan,0,0,nan,1,1,2,0,0,0,4,2,0,-12,1
Matthew Dellavedova,27:26,5,9,.556,3,3,1.000,2,2,1.000,0,2,2,1,2,1,0,3,15,+1,1
Tristan Thompson,27:18,2,6,.333,0,0,nan,2,4,.500,3,8,11,0,0,0,2,2,6,+8,1
Richard Jefferson,17:51,2,6,.333,1,4,.250,0,0,nan,1,1,2,3,1,0,0,1,5,-7,1
James Jones,13:50,0,3,.000,0,3,.000,0,0,nan,0,0,0,0,1,0,1,1,0,0,1
Anderson Varejao,9:20,1,2,.500,0,0,nan,0,0,nan,0,2,2,1,0,0,0,1,2,+6,1
Jared Cunningham,1:09,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Sasha Kaun,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Joe Harris,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,39,83,.470,7,28,.250,12,16,.750,2,37,39,23,7,5,12,23,97,nan,240,1
