Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Hassan Whiteside,36:02,4,7,.571,0,0,nan,3,4,.750,1,8,9,2,0,6,2,2,11,+6,0
Goran Dragic,33:36,3,9,.333,1,3,.333,4,4,1.000,0,3,3,6,1,0,1,3,11,+9,0
Chris Bosh,33:10,7,15,.467,2,4,.500,0,0,nan,0,5,5,3,1,0,0,0,16,+3,0
Dwyane Wade,30:25,8,15,.533,1,2,.500,8,8,1.000,0,4,4,3,2,1,7,4,25,+4,0
Luol Deng,29:12,4,8,.500,1,3,.333,1,2,.500,2,4,6,2,1,0,1,3,10,+6,0
Justise Winslow,18:48,1,4,.250,0,2,.000,0,0,nan,0,4,4,1,0,0,0,2,2,-16,0
Gerald Green,16:07,1,9,.111,1,4,.250,2,2,1.000,0,1,1,0,0,0,1,1,5,-18,0
Mario Chalmers,14:24,3,6,.500,0,2,.000,2,2,1.000,0,1,1,2,0,0,0,1,8,-19,0
Josh McRoberts,13:22,1,2,.500,0,1,.000,0,0,nan,1,1,2,1,0,0,1,2,2,-17,0
Amar'e Stoudemire,11:58,1,2,.500,0,0,nan,0,0,nan,2,1,3,0,0,0,0,2,2,-16,0
Tyler Johnson,1:28,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+4,0
James Ennis,1:28,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,+4,0
Udonis Haslem,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,33,77,.429,6,21,.286,20,22,.909,6,32,38,21,5,7,13,20,92,nan,0
LeBron James,33:56,13,19,.684,0,2,.000,3,5,.600,2,3,5,4,1,0,4,3,29,+7,1
Kevin Love,33:07,6,15,.400,3,7,.429,9,9,1.000,6,8,14,5,0,1,0,2,24,+3,1
Mo Williams,25:48,2,10,.200,0,4,.000,2,2,1.000,0,0,0,3,1,0,1,3,6,-4,1
J.R. Smith,22:15,1,8,.125,0,3,.000,0,0,nan,0,2,2,0,0,1,2,4,2,-3,1
Timofey Mozgov,18:04,4,6,.667,0,0,nan,1,1,1.000,1,4,5,0,0,1,1,2,9,0,1
Matthew Dellavedova,26:58,1,5,.200,1,4,.250,2,2,1.000,1,4,5,10,1,0,0,0,5,+23,1
Tristan Thompson,26:03,6,9,.667,0,0,nan,1,2,.500,2,7,9,1,0,1,0,1,13,+14,1
Richard Jefferson,24:23,2,7,.286,1,3,.333,0,0,nan,0,0,0,0,1,0,3,1,5,+9,1
Anderson Varejao,15:50,1,2,.500,0,0,nan,0,0,nan,2,6,8,0,0,0,0,1,2,+11,1
Jared Cunningham,9:12,2,4,.500,0,1,.000,0,0,nan,0,0,0,2,0,0,0,1,4,+2,1
Joe Harris,1:28,1,1,1.000,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,0,3,-4,1
James Jones,1:28,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,-4,1
Sasha Kaun,1:28,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-4,1
240,33,77,.429,6,21,.286,20,22,.909,6,32,38,21,5,7,13,20,92,nan,240,1
