Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Joakim Noah,39:57,7,11,.636,0,0,nan,6,7,.857,5,10,15,3,0,4,2,4,20,-5,0
Tony Snell,37:33,2,10,.200,2,7,.286,0,0,nan,0,3,3,3,0,0,0,4,6,-9,0
Mike Dunleavy,35:46,5,12,.417,2,7,.286,1,2,.500,2,2,4,0,1,0,3,0,13,-19,0
Kirk Hinrich,34:25,4,10,.400,2,2,1.000,0,0,nan,1,5,6,3,0,0,3,1,10,0,0
Carlos Boozer,24:00,3,8,.375,0,0,nan,2,2,1.000,1,6,7,4,1,0,0,1,8,-9,0
D.J. Augustin,36:16,0,10,.000,0,5,.000,2,2,1.000,0,2,2,5,0,0,0,1,2,-14,0
Taj Gibson,27:36,8,18,.444,0,0,nan,4,4,1.000,5,5,10,0,0,0,3,3,20,-11,0
Nazr Mohammed,4:27,0,2,.000,0,0,nan,0,0,nan,1,3,4,0,0,0,1,1,0,-3,0
Erik Murphy,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jarvis Varnado,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jimmy Butler,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Tornike Shengelia,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,29,81,.358,6,21,.286,15,17,.882,15,36,51,18,2,4,12,15,79,nan,0
Mario Chalmers,39:35,5,10,.500,1,2,.500,1,2,.500,0,1,1,9,2,1,2,5,12,+15,1
Dwyane Wade,35:10,10,22,.455,0,0,nan,3,3,1.000,7,3,10,7,2,1,3,0,23,+1,1
Chris Bosh,34:45,10,23,.435,4,9,.444,4,4,1.000,3,7,10,0,0,1,0,0,28,+11,1
Shane Battier,26:07,1,5,.200,1,5,.200,0,0,nan,0,1,1,1,2,1,0,3,3,+9,1
Greg Oden,12:49,2,4,.500,0,0,nan,1,1,1.000,2,3,5,0,0,0,0,2,5,+1,1
Ray Allen,31:22,4,8,.500,2,3,.667,0,0,nan,0,5,5,0,0,0,0,1,10,+18,1
Chris Andersen,25:36,3,8,.375,0,2,.000,1,4,.250,3,0,3,1,1,2,2,3,7,+12,1
Michael Beasley,20:24,2,4,.500,1,1,1.000,0,0,nan,0,5,5,2,0,1,0,5,5,+6,1
Norris Cole,13:20,0,4,.000,0,1,.000,0,0,nan,0,1,1,2,1,0,0,0,0,-4,1
Toney Douglas,0:52,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+1,1
Rashard Lewis,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Udonis Haslem,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,29,81,.358,6,21,.286,15,17,.882,15,36,51,18,2,4,12,15,79,nan,240,1
