Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,34:44,9,14,.643,0,3,.000,3,4,.750,1,7,8,13,3,1,1,3,21,+25,0
Kyrie Irving,34:36,12,15,.800,5,6,.833,4,6,.667,0,4,4,4,1,0,5,3,33,+10,0
J.R. Smith,33:33,7,14,.500,6,11,.545,5,6,.833,0,4,4,3,2,1,2,3,25,0,0
Tristan Thompson,29:43,2,3,.667,0,0,nan,0,0,nan,0,3,3,0,0,2,0,4,4,+11,0
Timofey Mozgov,23:40,4,8,.500,0,0,nan,0,0,nan,0,3,3,1,0,0,1,0,8,+17,0
Iman Shumpert,31:18,3,6,.500,1,2,.500,1,1,1.000,1,5,6,3,3,1,2,2,8,+6,0
James Jones,22:49,4,8,.500,4,8,.500,0,0,nan,0,2,2,1,0,0,0,2,12,+12,0
Matthew Dellavedova,13:48,2,5,.400,2,5,.400,0,0,nan,0,0,0,1,0,0,3,2,6,+4,0
Kendrick Perkins,13:47,2,3,.667,0,0,nan,2,2,1.000,1,3,4,0,0,1,2,2,6,-7,0
Joe Harris,2:02,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,0
Shawn Marion,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Mike Miller,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,45,76,.592,18,35,.514,15,19,.789,3,31,34,26,9,6,16,21,123,nan,0
Tobias Harris,46:08,9,15,.600,3,6,.500,3,4,.750,1,7,8,1,1,0,1,1,24,-4,1
Victor Oladipo,40:58,8,21,.381,3,4,.750,6,10,.600,0,1,1,7,2,0,1,1,25,-9,1
Elfrid Payton,37:35,5,14,.357,1,1,1.000,2,6,.333,5,4,9,10,2,0,5,1,13,-1,1
Nikola Vucevic,33:07,11,21,.524,0,0,nan,0,1,.000,9,6,15,3,0,1,1,2,22,-3,1
Dewayne Dedmon,17:36,1,1,1.000,0,0,nan,1,2,.500,1,4,5,0,1,0,0,2,3,-6,1
Maurice Harkless,17:13,2,4,.500,0,1,.000,0,0,nan,1,0,1,0,0,0,0,1,4,-9,1
Luke Ridnour,16:22,5,6,.833,2,3,.667,3,4,.750,0,1,1,1,3,0,1,2,15,-11,1
Channing Frye,13:20,0,3,.000,0,2,.000,0,0,nan,0,2,2,1,0,0,0,2,0,-11,1
Aaron Gordon,12:58,1,3,.333,0,2,.000,0,0,nan,0,1,1,1,1,0,2,2,2,-6,1
Andrew Nicholson,4:43,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,2,1,0,-15,1
Willie Green,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Ben Gordon,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Kyle O'Quinn,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,45,76,.592,18,35,.514,15,19,.789,3,31,34,26,9,6,16,21,123,nan,240,1
