Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Pau Gasol,39:42,8,16,.500,0,1,.000,4,5,.800,2,3,5,1,1,1,1,1,20,0,0
Kobe Bryant,39:31,8,21,.381,4,8,.500,4,5,.800,0,2,2,2,1,0,3,3,24,+4,0
Andrew Bynum,36:49,4,5,.800,0,0,nan,5,6,.833,3,9,12,2,2,1,2,4,13,+2,0
Metta World Peace,35:48,4,11,.364,1,1,1.000,0,0,nan,5,4,9,6,3,0,1,3,9,+1,0
Derek Fisher,32:36,2,5,.400,1,1,1.000,1,2,.500,0,0,0,4,1,0,3,1,6,+5,0
Lamar Odom,19:29,4,11,.364,1,2,.500,2,2,1.000,2,3,5,1,0,0,0,3,11,-14,0
Steve Blake,13:00,0,1,.000,0,1,.000,2,2,1.000,0,1,1,1,0,0,0,0,2,-7,0
Matt Barnes,12:12,0,2,.000,0,1,.000,3,4,.750,0,1,1,0,1,0,0,2,3,-7,0
Shannon Brown,10:53,0,3,.000,0,1,.000,0,0,nan,1,1,2,1,0,0,1,2,0,-14,0
Team Totals,240,30,75,.400,7,16,.438,21,26,.808,13,24,37,18,9,2,11,19,88,nan,0
LeBron James,42:16,7,17,.412,0,3,.000,5,7,.714,1,7,8,9,1,0,1,1,19,+8,1
Dwyane Wade,39:28,9,23,.391,1,4,.250,1,1,1.000,3,2,5,5,4,1,4,1,20,-2,1
Chris Bosh,37:32,10,17,.588,0,0,nan,4,6,.667,4,5,9,0,0,0,4,3,24,-2,1
Mario Chalmers,23:33,3,9,.333,3,6,.500,0,0,nan,1,4,5,0,1,0,1,2,9,-9,1
Erick Dampier,18:37,0,1,.000,0,0,nan,0,0,nan,2,1,3,1,0,1,3,1,0,-10,1
Zydrunas Ilgauskas,24:31,2,5,.400,0,0,nan,0,0,nan,2,1,3,0,2,1,1,4,4,+16,1
Mike Bibby,22:17,2,3,.667,2,3,.667,0,0,nan,0,2,2,1,0,0,0,2,6,+9,1
Mike Miller,16:26,4,6,.667,2,3,.667,2,4,.500,3,4,7,0,0,0,1,0,12,+12,1
Juwan Howard,10:28,0,0,nan,0,0,nan,0,0,nan,2,1,3,1,0,0,0,3,0,+8,1
Joel Anthony,4:52,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,2,0,0,1
240,30,75,.400,7,16,.438,21,26,.808,13,24,37,18,9,2,11,19,88,nan,240,1
