Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Jayson Tatum,31:12,6,10,.600,0,1,.000,6,8,.750,0,1,1,1,0,1,1,2,18,-11,0
Al Horford,29:59,2,4,.500,1,2,.500,2,2,1.000,0,7,7,4,0,0,1,2,7,-23,0
Terry Rozier,27:39,5,12,.417,1,4,.250,2,2,1.000,0,3,3,2,1,0,2,3,13,-20,0
Marcus Morris,25:42,2,8,.250,1,3,.333,4,4,1.000,1,4,5,0,0,0,1,3,9,-28,0
Jaylen Brown,20:45,3,8,.375,2,3,.667,2,2,1.000,0,2,2,1,0,1,3,5,10,-21,0
Marcus Smart,26:22,2,9,.222,0,4,.000,3,4,.750,0,0,0,6,2,0,3,2,7,-19,0
Aron Baynes,23:40,3,7,.429,1,1,1.000,0,0,nan,4,2,6,1,0,2,1,3,7,-12,0
Semi Ojeleye,20:23,1,5,.200,0,2,.000,0,0,nan,0,0,0,1,1,0,0,1,2,-7,0
Greg Monroe,16:21,4,5,.800,0,0,nan,2,4,.500,1,4,5,0,0,0,2,2,10,-7,0
Guerschon Yabusele,11:08,0,1,.000,0,1,.000,1,2,.500,0,4,4,0,0,0,0,2,1,-1,0
Abdel Nader,6:49,1,5,.200,0,1,.000,0,0,nan,0,1,1,0,0,0,1,0,2,-1,0
Shane Larkin,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,29,74,.392,6,22,.273,22,28,.786,6,28,34,16,4,4,15,25,86,nan,0
LeBron James,37:30,8,12,.667,3,3,1.000,8,10,.800,1,4,5,12,2,2,3,3,27,+31,1
George Hill,29:45,4,11,.364,3,9,.333,2,4,.500,0,3,3,2,1,0,0,3,13,+24,1
Kevin Love,29:45,4,12,.333,1,4,.250,4,4,1.000,2,12,14,4,1,0,4,3,13,+24,1
J.R. Smith,26:02,3,8,.375,3,4,.750,2,2,1.000,0,5,5,0,0,0,2,3,11,+20,1
Tristan Thompson,22:38,3,5,.600,0,0,nan,4,4,1.000,3,4,7,0,0,0,0,1,10,+22,1
Larry Nance,21:15,4,4,1.000,0,0,nan,0,0,nan,1,5,6,3,3,0,2,3,8,+5,1
Kyle Korver,20:05,5,5,1.000,4,4,1.000,0,0,nan,0,2,2,0,0,0,2,2,14,+8,1
Jeff Green,18:50,2,4,.500,0,2,.000,2,2,1.000,0,0,0,1,1,0,0,2,6,+5,1
Jordan Clarkson,18:15,3,11,.273,3,7,.429,0,0,nan,1,0,1,0,0,1,0,3,9,+6,1
Cedi Osman,6:49,1,1,1.000,0,0,nan,1,2,.500,0,0,0,1,1,0,0,0,3,+1,1
Ante Zizic,4:33,0,2,.000,0,0,nan,2,2,1.000,0,2,2,0,0,0,1,0,2,+2,1
Jose Calderon,4:33,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,+2,1
Rodney Hood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,29,74,.392,6,22,.273,22,28,.786,6,28,34,16,4,4,15,25,86,nan,240,1
