Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Larry Hughes,41:30,6,18,.333,0,3,.000,2,4,.500,2,2,4,5,1,0,2,1,14,+2,0
Drew Gooden,37:41,1,8,.125,0,0,nan,2,4,.500,4,9,13,1,2,0,0,1,4,+2,0
LeBron James,36:49,12,25,.480,0,1,.000,5,5,1.000,0,4,4,2,1,1,3,3,29,+5,0
Anderson Varejao,33:56,8,9,.889,0,0,nan,0,0,nan,3,12,15,0,0,1,0,4,16,-2,0
Daniel Gibson,22:20,1,5,.200,1,4,.250,0,0,nan,1,0,1,2,1,0,2,3,3,+4,0
Sasha Pavlovic,25:01,5,8,.625,0,1,.000,0,1,.000,0,3,3,0,0,0,2,1,10,-1,0
Donyell Marshall,20:28,3,8,.375,2,6,.333,0,0,nan,0,6,6,0,0,0,0,0,8,+2,0
Eric Snow,18:21,0,2,.000,0,0,nan,2,2,1.000,0,1,1,3,2,0,3,3,2,-7,0
Scot Pollard,3:55,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,1,0,0,0
Team Totals,240,36,83,.434,3,15,.200,11,16,.688,10,37,47,13,7,2,13,17,86,nan,0
Chris Bosh,40:04,9,17,.529,0,0,nan,6,6,1.000,2,8,10,0,1,3,4,2,24,-2,1
Anthony Parker,38:29,3,7,.429,2,4,.500,1,1,1.000,0,5,5,3,2,0,2,0,9,-4,1
T.J. Ford,31:20,3,10,.300,0,0,nan,2,2,1.000,1,2,3,9,0,1,4,1,8,+1,1
Jorge Garbajosa,31:06,3,10,.300,1,2,.500,0,0,nan,0,5,5,1,1,0,1,2,7,-7,1
Rasho Nesterovic,13:23,0,3,.000,0,0,nan,1,4,.250,2,3,5,1,0,1,0,3,1,-6,1
Andrea Bargnani,31:41,7,14,.500,3,6,.500,1,2,.500,1,6,7,2,0,0,3,1,18,+12,1
Morris Peterson,27:31,2,7,.286,0,3,.000,2,2,1.000,0,3,3,0,0,0,0,1,6,+6,1
Jose Calderon,16:41,5,7,.714,0,0,nan,0,0,nan,0,2,2,2,0,0,1,1,10,-2,1
Fred Jones,5:57,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
Joey Graham,3:19,1,2,.500,0,1,.000,0,0,nan,0,1,1,0,0,0,0,1,2,+1,1
Kris Humphries,0:30,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,-2,1
240,36,83,.434,3,15,.200,11,16,.688,10,37,47,13,7,2,13,17,86,nan,240,1
