Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,41:06,13,20,.650,0,2,.000,4,7,.571,2,6,8,7,3,1,5,3,30,+16,0
Mario Chalmers,36:17,1,6,.167,1,3,.333,0,0,nan,2,6,8,6,2,0,2,2,3,+16,0
Chris Bosh,28:37,4,7,.571,0,1,.000,2,2,1.000,1,4,5,1,0,4,2,2,10,+5,0
Mike Miller,22:35,2,7,.286,1,5,.200,0,0,nan,0,2,2,4,0,0,0,2,5,+2,0
Udonis Haslem,19:14,6,9,.667,0,0,nan,1,2,.500,0,5,5,0,0,2,1,2,13,+2,0
Ray Allen,29:00,5,10,.500,4,7,.571,2,2,1.000,2,5,7,0,1,0,1,3,16,+7,0
Shane Battier,23:14,1,5,.200,1,4,.250,0,0,nan,1,2,3,2,0,0,0,1,3,+8,0
Chris Andersen,16:33,0,1,.000,0,0,nan,2,4,.500,0,2,2,1,1,1,1,0,2,+11,0
Norris Cole,13:21,1,3,.333,0,1,.000,2,2,1.000,0,2,2,3,0,0,0,4,4,-8,0
Rashard Lewis,8:25,1,5,.200,0,3,.000,0,0,nan,0,0,0,0,1,0,1,1,2,-1,0
Joel Anthony,1:38,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-3,0
Team Totals,240,34,73,.466,7,26,.269,13,19,.684,8,34,42,24,8,8,13,21,88,nan,0
Luc Mbah a Moute,40:23,2,7,.286,0,1,.000,5,6,.833,2,2,4,3,1,0,2,2,9,-14,1
Monta Ellis,39:06,10,20,.500,1,4,.250,0,2,.000,1,4,5,8,1,0,6,1,21,-10,1
Larry Sanders,31:06,3,9,.333,0,0,nan,1,1,1.000,3,8,11,2,0,3,2,3,7,-14,1
Ersan Ilyasova,27:29,3,13,.231,1,4,.250,1,1,1.000,3,6,9,2,1,0,1,0,8,-1,1
Brandon Jennings,22:35,1,7,.143,1,4,.250,0,0,nan,0,0,0,1,1,1,2,1,3,-9,1
J.J. Redick,27:55,5,11,.455,0,3,.000,0,0,nan,0,1,1,1,1,0,1,3,10,-9,1
Mike Dunleavy,27:33,5,9,.556,3,6,.500,4,5,.800,2,3,5,1,0,0,1,2,17,-3,1
Ekpe Udoh,15:42,1,4,.250,0,0,nan,0,0,nan,1,0,1,0,2,2,0,0,2,0,1
John Henson,5:21,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,2,0,-1,1
Ish Smith,1:38,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,+3,1
Gustavo Ayon,1:13,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+3,1
240,34,73,.466,7,26,.269,13,19,.684,8,34,42,24,8,8,13,21,88,nan,240,1
