Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Jeff Teague,26:24,4,13,.308,1,3,.333,0,0,nan,2,0,2,7,0,0,3,4,9,-20,0
Kyle Korver,25:37,3,5,.600,3,5,.600,0,0,nan,0,3,3,2,0,1,3,2,9,-13,0
Al Horford,25:33,5,9,.556,0,0,nan,2,4,.500,3,4,7,2,0,0,7,1,12,-16,0
DeMarre Carroll,22:40,3,6,.500,2,3,.667,0,0,nan,1,1,2,1,2,1,0,3,8,-18,0
Gustavo Ayon,22:04,2,4,.500,0,0,nan,0,0,nan,2,4,6,0,0,0,3,2,4,-5,0
Mike Scott,27:54,6,10,.600,1,2,.500,2,2,1.000,3,7,10,1,1,0,2,1,15,-15,0
Shelvin Mack,25:03,3,7,.429,1,3,.333,0,0,nan,0,1,1,2,0,0,1,3,7,+2,0
Cartier Martin,20:08,1,6,.167,1,3,.333,2,2,1.000,0,1,1,3,1,0,0,2,5,+2,0
John Jenkins,18:56,2,5,.400,0,2,.000,2,2,1.000,1,1,2,2,1,0,1,2,6,-1,0
Pero Antic,15:17,4,8,.500,2,3,.667,2,3,.667,1,3,4,1,2,0,2,1,12,+4,0
Dennis Schroder,5:12,0,0,nan,0,0,nan,1,2,.500,0,0,0,0,1,0,1,0,1,0,0
Elton Brand,5:12,0,1,.000,0,0,nan,0,0,nan,0,1,1,1,0,1,1,0,0,0,0
Lou Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,33,74,.446,11,24,.458,11,15,.733,13,26,39,22,8,3,24,21,88,nan,0
LeBron James,30:42,6,13,.462,0,0,nan,1,3,.333,2,4,6,5,1,0,3,0,13,+14,1
Mario Chalmers,27:44,5,9,.556,3,6,.500,1,1,1.000,0,3,3,4,3,0,3,1,14,+14,1
Chris Bosh,24:59,8,9,.889,1,1,1.000,2,3,.667,1,4,5,0,1,1,0,0,19,+16,1
Shane Battier,22:12,3,4,.750,0,1,.000,0,0,nan,0,0,0,2,0,1,0,1,6,+14,1
James Jones,15:58,2,5,.400,2,3,.667,1,2,.500,0,2,2,2,0,1,0,0,7,+9,1
Rashard Lewis,25:48,1,4,.250,0,2,.000,0,0,nan,1,1,2,3,5,0,2,2,2,+2,1
Norris Cole,25:11,4,12,.333,0,1,.000,0,0,nan,2,3,5,9,1,0,2,1,8,+9,1
Ray Allen,24:40,5,10,.500,3,6,.500,4,5,.800,1,2,3,1,1,0,2,1,17,0,1
Michael Beasley,17:18,3,5,.600,0,0,nan,0,0,nan,0,5,5,0,0,1,1,0,6,+2,1
Chris Andersen,12:40,0,3,.000,0,0,nan,2,4,.500,2,1,3,0,1,0,0,3,2,+5,1
Udonis Haslem,7:53,3,4,.750,0,0,nan,1,1,1.000,0,2,2,0,0,0,1,6,7,-5,1
Roger Mason,2:28,1,2,.500,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,1,3,0,1
Joel Anthony,2:27,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,1,1,0,0,1
240,33,74,.446,11,24,.458,11,15,.733,13,26,39,22,8,3,24,21,88,nan,240,1
