Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,32:14,5,12,.417,0,4,.000,3,4,.750,0,12,12,8,1,2,3,1,13,+21,0
Kevin Love,30:57,4,11,.364,2,4,.500,10,11,.909,1,8,9,4,0,1,0,1,20,+16,0
Tristan Thompson,29:05,2,3,.667,0,0,nan,2,2,1.000,4,3,7,1,0,0,1,1,6,+11,0
Kyrie Irving,27:00,5,12,.417,1,3,.333,2,2,1.000,2,0,2,2,0,0,4,3,13,+9,0
J.R. Smith,19:06,10,12,.833,5,6,.833,2,2,1.000,0,0,0,0,2,0,0,4,27,+14,0
Iman Shumpert,28:54,9,19,.474,3,6,.500,2,2,1.000,0,3,3,1,4,0,0,1,23,+12,0
Timofey Mozgov,23:58,3,4,.750,0,0,nan,1,2,.500,3,6,9,1,0,2,2,3,7,+18,0
Matthew Dellavedova,23:38,4,5,.800,2,3,.667,0,0,nan,0,0,0,2,0,0,0,1,10,+24,0
Richard Jefferson,15:46,0,1,.000,0,1,.000,2,2,1.000,0,0,0,4,1,0,1,4,2,+5,0
Jared Cunningham,4:41,1,2,.500,0,0,nan,2,2,1.000,0,1,1,0,0,0,0,0,4,0,0
James Jones,4:41,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Mo Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Anderson Varejao,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,43,81,.531,13,27,.481,26,29,.897,10,33,43,23,8,5,11,19,125,nan,0
Andrew Wiggins,39:29,12,19,.632,3,7,.429,8,12,.667,1,1,2,3,1,1,3,1,35,-28,1
Karl-Anthony Towns,35:20,11,14,.786,0,0,nan,0,0,nan,2,4,6,3,0,0,2,3,22,-22,1
Ricky Rubio,25:45,2,6,.333,2,2,1.000,2,2,1.000,1,3,4,6,2,0,0,4,8,-12,1
Tayshaun Prince,21:48,0,5,.000,0,1,.000,0,0,nan,0,0,0,0,2,0,0,1,0,-16,1
Kevin Garnett,7:29,1,2,.500,0,0,nan,0,0,nan,0,1,1,1,1,0,0,0,2,+5,1
Shabazz Muhammad,26:12,6,13,.462,2,3,.667,8,10,.800,2,0,2,2,0,0,1,0,22,-10,1
Zach LaVine,22:15,1,6,.167,0,0,nan,0,0,nan,0,4,4,2,0,0,2,2,2,-14,1
Gorgui Dieng,21:09,1,3,.333,0,0,nan,0,0,nan,0,6,6,2,1,0,1,4,2,-2,1
Nikola Pekovic,15:27,1,4,.250,0,0,nan,0,0,nan,0,2,2,3,0,0,2,3,2,-19,1
Kevin Martin,13:21,0,4,.000,0,1,.000,2,2,1.000,1,2,3,2,1,0,0,2,2,-7,1
Nemanja Bjelica,9:54,0,1,.000,0,1,.000,0,0,nan,0,3,3,0,0,1,1,1,0,-6,1
Adreian Payne,1:51,1,2,.500,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,2,+1,1
Andre Miller,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,43,81,.531,13,27,.481,26,29,.897,10,33,43,23,8,5,11,19,125,nan,240,1
