Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,40:17,14,24,.583,4,7,.571,8,10,.800,0,8,8,5,2,0,7,1,40,-6,0
Chris Bosh,38:25,4,10,.400,0,1,.000,1,2,.500,2,7,9,5,0,0,0,4,9,-12,0
Dwyane Wade,36:48,8,17,.471,0,1,.000,7,8,.875,2,6,8,6,1,1,3,3,23,-5,0
Mario Chalmers,34:14,5,9,.556,4,6,.667,2,2,1.000,0,2,2,5,1,1,5,5,16,-2,0
Joel Anthony,24:11,1,2,.500,0,0,nan,0,0,nan,2,3,5,0,1,1,0,3,2,-2,0
Shane Battier,22:33,0,2,.000,0,2,.000,0,0,nan,1,3,4,2,2,0,0,0,0,+2,0
Udonis Haslem,17:42,0,3,.000,0,0,nan,2,2,1.000,1,5,6,1,0,0,0,2,2,+3,0
Norris Cole,13:41,1,3,.333,1,2,.500,0,0,nan,0,0,0,0,0,0,2,3,3,-6,0
Mike Miller,12:09,1,3,.333,0,1,.000,0,0,nan,0,0,0,0,1,0,0,1,2,-12,0
Team Totals,240,34,73,.466,9,20,.450,20,24,.833,8,34,42,24,8,3,17,22,97,nan,0
Brandon Jennings,41:46,9,25,.360,7,14,.500,6,8,.750,0,4,4,8,4,0,0,1,31,+16,1
Drew Gooden,38:37,7,12,.583,0,1,.000,3,4,.750,2,7,9,5,2,0,5,2,17,+5,1
Luc Mbah a Moute,33:09,6,7,.857,0,0,nan,1,4,.250,1,7,8,0,0,0,0,0,13,+22,1
Shaun Livingston,23:04,2,8,.250,0,0,nan,2,2,1.000,1,0,1,5,0,2,1,3,6,0,1
Carlos Delfino,19:36,3,6,.500,3,5,.600,2,2,1.000,0,1,1,2,1,1,1,2,11,+10,1
Ersan Ilyasova,33:12,4,14,.286,0,0,nan,1,2,.500,7,7,14,3,0,2,2,1,9,+3,1
Mike Dunleavy,25:34,4,8,.500,0,1,.000,2,2,1.000,0,1,1,5,0,0,0,2,10,+5,1
Stephen Jackson,9:29,0,3,.000,0,1,.000,0,0,nan,1,0,1,0,1,0,1,1,0,-16,1
Larry Sanders,7:45,0,0,nan,0,0,nan,0,0,nan,1,0,1,1,0,0,1,4,0,+1,1
Beno Udrih,6:14,3,4,.750,0,1,.000,0,0,nan,0,0,0,0,1,0,1,0,6,-8,1
Jon Leuer,1:33,1,1,1.000,0,0,nan,0,1,.000,0,0,0,1,0,0,0,1,2,+2,1
240,34,73,.466,9,20,.450,20,24,.833,8,34,42,24,8,3,17,22,97,nan,240,1
