Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Richard Hamilton,44:00,10,16,.625,0,0,nan,8,10,.800,1,1,2,4,2,0,2,6,28,-8,0
Rasheed Wallace,41:00,4,15,.267,1,4,.250,2,2,1.000,2,7,9,2,2,0,2,2,11,-8,0
Chauncey Billups,37:00,2,6,.333,1,1,1.000,2,2,1.000,2,3,5,6,3,0,3,4,7,-13,0
Antonio McDyess,30:00,3,10,.300,0,0,nan,1,4,.250,5,9,14,1,1,2,1,4,7,-14,0
Tayshaun Prince,28:00,2,7,.286,0,2,.000,0,0,nan,0,3,3,1,0,0,2,3,4,0,0
Elden Campbell,17:00,1,5,.200,0,0,nan,4,4,1.000,1,2,3,2,0,1,3,2,6,-7,0
Lindsey Hunter,16:00,2,3,.667,0,0,nan,2,2,1.000,0,0,0,0,0,0,2,1,6,-12,0
Smush Parker,11:00,0,1,.000,0,0,nan,3,4,.750,1,0,1,1,0,0,2,2,3,-8,0
Darvin Ham,8:00,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,1,0,0,-7,0
Derrick Coleman,6:00,1,3,.333,0,2,.000,2,2,1.000,0,2,2,0,0,0,0,1,4,-1,0
Darko Milicic,2:00,0,0,nan,0,0,nan,0,0,nan,0,1,1,1,0,0,0,0,0,-2,0
Team Totals,240,25,67,.373,2,9,.222,24,30,.800,13,28,41,18,8,3,18,25,76,nan,0
Jeff McInnis,42:00,6,14,.429,3,6,.500,1,2,.500,0,0,0,5,0,0,2,3,16,+10,1
LeBron James,38:00,15,22,.682,2,3,.667,11,12,.917,3,3,6,5,3,1,3,3,43,+12,1
Zydrunas Ilgauskas,30:00,2,11,.182,0,0,nan,2,2,1.000,1,5,6,0,5,0,1,2,6,+5,1
Ira Newble,29:00,2,7,.286,0,0,nan,0,0,nan,1,3,4,1,0,0,1,2,4,+11,1
Drew Gooden,26:00,1,5,.200,0,0,nan,2,2,1.000,2,4,6,1,2,0,2,2,4,+8,1
Eric Snow,23:00,1,2,.500,0,1,.000,3,4,.750,1,2,3,5,1,0,3,3,5,+12,1
Robert Traylor,22:00,2,3,.667,0,0,nan,2,4,.500,1,2,3,2,0,1,1,3,6,+8,1
DeSagana Diop,18:00,0,1,.000,0,0,nan,0,0,nan,2,2,4,2,0,2,0,2,0,+11,1
Dajuan Wagner,7:00,1,3,.333,0,2,.000,0,0,nan,0,0,0,0,0,0,0,0,2,+4,1
Lucious Harris,3:00,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,0,2,2,-3,1
Luke Jackson,2:00,1,1,1.000,1,1,1.000,1,1,1.000,0,0,0,0,0,0,0,0,4,+2,1
240,25,67,.373,2,9,.222,24,30,.800,13,28,41,18,8,3,18,25,76,nan,240,1
