Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Jason Richardson,41:37,12,26,.462,3,6,.500,4,8,.500,2,6,8,1,0,0,2,3,31,+2,0
Mickael Pietrus,22:18,3,7,.429,0,3,.000,4,5,.800,1,3,4,2,0,0,2,3,10,+11,0
Adonal Foyle,21:01,1,4,.250,0,0,nan,1,2,.500,0,2,2,0,1,0,0,2,3,-9,0
Ike Diogu,18:57,3,3,1.000,0,0,nan,0,0,nan,2,3,5,2,0,1,1,3,6,-3,0
Baron Davis,10:43,0,2,.000,0,1,.000,0,0,nan,0,0,0,2,0,0,2,1,0,+3,0
Derek Fisher,37:43,6,7,.857,3,4,.750,3,5,.600,0,4,4,6,2,1,2,4,18,+13,0
Mike Dunleavy,28:42,5,12,.417,1,4,.250,3,6,.500,1,3,4,5,0,2,3,3,14,+8,0
Andris Biedrins,26:35,5,5,1.000,0,0,nan,1,3,.333,2,3,5,0,0,0,0,3,11,+16,0
Monta Ellis,18:43,2,6,.333,0,0,nan,0,0,nan,0,1,1,3,0,0,1,1,4,+2,0
Calbert Cheaney,13:41,1,4,.250,0,0,nan,0,0,nan,0,3,3,2,0,0,0,1,2,-3,0
Team Totals,240,38,76,.500,7,18,.389,16,29,.552,8,28,36,23,3,4,13,24,99,nan,0
LeBron James,43:48,10,17,.588,5,6,.833,8,8,1.000,1,4,5,6,1,2,2,5,33,-15,1
Zydrunas Ilgauskas,36:04,5,16,.313,0,1,.000,4,5,.800,1,7,8,2,0,1,3,5,14,+11,1
Eric Snow,32:05,6,8,.750,0,0,nan,0,0,nan,0,0,0,3,3,1,3,2,12,-4,1
Drew Gooden,23:19,0,4,.000,0,0,nan,1,2,.500,3,4,7,2,1,0,2,2,1,-6,1
Sasha Pavlovic,20:44,1,8,.125,0,3,.000,0,0,nan,0,1,1,1,0,1,1,6,2,-3,1
Damon Jones,34:56,4,10,.400,3,9,.333,0,0,nan,0,3,3,7,1,0,0,1,11,-1,1
Donyell Marshall,26:24,5,13,.385,2,9,.222,0,0,nan,2,5,7,0,0,0,1,1,12,-7,1
Stephen Graham,12:27,2,5,.400,0,0,nan,0,0,nan,2,1,3,1,1,1,1,3,4,-1,1
Anderson Varejao,10:13,0,2,.000,0,0,nan,2,4,.500,2,2,4,1,1,0,1,3,2,-14,1
240,38,76,.500,7,18,.389,16,29,.552,8,28,36,23,3,4,13,24,99,nan,240,1
