Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Al Jefferson,36:52,6,18,.333,0,0,nan,2,2,1.000,3,7,10,3,2,1,1,5,14,-11,0
Corey Brewer,35:42,8,19,.421,1,4,.250,5,5,1.000,1,2,3,1,1,0,1,2,22,-6,0
Ryan Gomes,31:21,5,10,.500,2,4,.500,2,2,1.000,0,2,2,0,0,0,1,2,14,-10,0
Jonny Flynn,21:36,4,10,.400,1,2,.500,1,2,.500,1,0,1,3,0,0,1,0,10,-15,0
Damien Wilkins,16:18,2,5,.400,0,0,nan,0,0,nan,1,3,4,1,0,0,0,2,4,-5,0
Kevin Love,32:54,8,16,.500,0,0,nan,4,6,.667,7,3,10,2,1,0,2,3,20,+3,0
Ramon Sessions,26:24,1,5,.200,0,1,.000,2,2,1.000,1,2,3,5,2,0,1,5,4,+1,0
Sasha Pavlovic,13:33,0,5,.000,0,1,.000,0,2,.000,0,1,1,2,0,1,0,1,0,-11,0
Ryan Hollins,13:02,3,5,.600,0,0,nan,0,0,nan,0,1,1,0,0,0,1,2,6,-8,0
Wayne Ellington,12:18,0,2,.000,0,1,.000,1,2,.500,0,0,0,1,1,0,0,0,1,-8,0
Team Totals,240,37,95,.389,4,13,.308,17,23,.739,14,21,35,18,7,2,8,22,95,nan,0
Daniel Gibson,38:17,5,10,.500,1,5,.200,2,4,.500,1,3,4,3,0,0,2,3,13,+3,1
LeBron James,30:33,3,8,.375,1,3,.333,5,6,.833,0,6,6,11,1,1,3,1,12,+16,1
Anthony Parker,26:02,2,5,.400,1,2,.500,2,2,1.000,0,1,1,2,0,0,3,0,7,+5,1
J.J. Hickson,24:40,8,10,.800,0,0,nan,7,7,1.000,3,5,8,0,0,1,0,2,23,+17,1
Shaquille O'Neal,19:03,6,8,.750,0,0,nan,1,1,1.000,1,3,4,4,0,0,3,2,13,+11,1
Anderson Varejao,27:17,3,5,.600,0,0,nan,0,0,nan,3,7,10,2,0,2,0,2,6,0,1
Zydrunas Ilgauskas,24:38,5,8,.625,0,0,nan,3,4,.750,0,5,5,2,0,0,1,5,13,-2,1
Jamario Moon,24:06,5,7,.714,2,2,1.000,2,2,1.000,0,2,2,3,0,1,2,1,14,+5,1
Jawad Williams,15:12,0,6,.000,0,3,.000,2,2,1.000,0,2,2,0,0,0,0,0,2,+7,1
Danny Green,9:47,3,6,.500,0,1,.000,0,0,nan,0,0,0,0,0,0,1,1,6,+4,1
Cedric Jackson,0:15,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+4,1
Darnell Jackson,0:10,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
240,37,95,.389,4,13,.308,17,23,.739,14,21,35,18,7,2,8,22,95,nan,240,1
