Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kemba Walker,41:37,10,22,.455,2,8,.250,5,6,.833,1,1,2,6,2,0,6,0,27,+6,0
Al Jefferson,38:06,7,14,.500,0,0,nan,2,3,.667,3,10,13,0,3,0,0,4,16,-3,0
Gerald Henderson,33:22,6,12,.500,0,1,.000,5,5,1.000,1,5,6,4,2,1,3,3,17,+4,0
Josh McRoberts,28:31,4,8,.500,1,3,.333,1,2,.500,0,3,3,1,0,0,1,4,10,-2,0
Michael Kidd-Gilchrist,24:23,1,2,.500,0,0,nan,4,4,1.000,1,4,5,0,0,0,0,4,6,-6,0
Jeffery Taylor,23:24,3,5,.600,1,2,.500,0,0,nan,0,3,3,0,0,0,4,3,7,+2,0
Cody Zeller,19:29,1,6,.167,0,0,nan,0,0,nan,0,2,2,3,0,0,0,1,2,+1,0
Ramon Sessions,14:38,2,6,.333,0,1,.000,6,6,1.000,0,1,1,1,1,0,0,0,10,-5,0
Bismack Biyombo,9:54,1,1,1.000,0,0,nan,0,0,nan,0,4,4,0,0,1,0,0,2,+2,0
Ben Gordon,6:36,0,0,nan,0,0,nan,1,2,.500,0,0,0,1,0,0,0,1,1,-4,0
Anthony Tolliver,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jannero Pargo,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jeff Adrien,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,35,76,.461,4,15,.267,24,28,.857,6,33,39,16,8,2,14,20,98,nan,0
LeBron James,38:16,8,13,.615,1,3,.333,9,10,.900,0,5,5,4,1,1,3,0,26,-4,1
Dwyane Wade,34:58,6,10,.600,0,1,.000,5,6,.833,0,3,3,4,1,2,5,4,17,+7,1
Chris Bosh,34:37,8,13,.615,3,4,.750,3,4,.750,1,8,9,0,1,0,1,2,22,-2,1
Mario Chalmers,33:04,5,9,.556,1,4,.250,1,3,.333,0,4,4,6,0,2,1,4,12,+6,1
Shane Battier,26:07,3,5,.600,2,4,.500,0,0,nan,0,1,1,0,1,2,0,0,8,-10,1
Norris Cole,22:59,2,4,.500,1,1,1.000,0,0,nan,0,3,3,3,1,0,1,2,5,+8,1
Ray Allen,15:41,1,4,.250,0,1,.000,0,0,nan,0,0,0,2,2,0,2,4,2,-3,1
Michael Beasley,14:43,2,8,.250,0,0,nan,0,0,nan,3,4,7,0,1,0,0,1,4,+1,1
Chris Andersen,13:24,1,2,.500,0,0,nan,1,2,.500,0,0,0,0,0,2,1,2,3,+3,1
Rashard Lewis,6:11,0,1,.000,0,0,nan,0,0,nan,0,2,2,0,0,0,0,0,0,-1,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Udonis Haslem,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Joel Anthony,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,35,76,.461,4,15,.267,24,28,.857,6,33,39,16,8,2,14,20,98,nan,240,1
