Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Joe Johnson,46:16,8,17,.471,3,3,1.000,6,11,.545,0,8,8,5,1,0,6,4,25,0,0
Zaza Pachulia,35:05,8,16,.500,0,0,nan,3,4,.750,2,2,4,1,1,1,3,2,19,+6,0
Josh Smith,33:41,4,9,.444,1,2,.500,6,8,.750,1,6,7,3,0,0,1,5,15,+17,0
Shelden Williams,21:21,4,5,.800,0,0,nan,0,0,nan,1,3,4,0,1,1,2,3,8,-9,0
Speedy Claxton,14:45,0,4,.000,0,0,nan,0,0,nan,0,1,1,2,0,0,2,0,0,-4,0
Josh Childress,36:58,2,3,.667,0,0,nan,0,1,.000,0,5,5,2,0,3,1,5,4,+9,0
Tyronn Lue,35:22,8,11,.727,3,4,.750,0,2,.000,0,3,3,11,0,0,1,4,19,+18,0
Lorenzen Wright,14:44,2,4,.500,0,0,nan,0,0,nan,1,2,3,0,0,0,2,3,4,-1,0
Matt Freije,13:24,2,6,.333,1,2,.500,0,0,nan,0,1,1,1,1,0,0,0,5,+6,0
Cedric Bozeman,13:17,2,2,1.000,1,1,1.000,0,0,nan,0,3,3,0,2,1,1,4,5,+1,0
Salim Stoudamire,0:06,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,0
Team Totals,265,40,77,.519,9,12,.750,15,26,.577,5,34,39,25,6,6,19,30,104,nan,0
Larry Hughes,49:00,4,12,.333,1,1,1.000,8,8,1.000,0,3,3,3,0,2,3,4,17,-10,1
LeBron James,47:17,13,26,.500,3,8,.375,5,11,.455,0,7,7,6,2,1,2,1,34,-3,1
Drew Gooden,35:32,6,16,.375,0,2,.000,9,12,.750,7,7,14,0,1,1,1,6,21,-5,1
Eric Snow,28:48,0,2,.000,0,0,nan,0,0,nan,0,3,3,6,0,0,0,4,0,-12,1
Zydrunas Ilgauskas,24:26,4,11,.364,0,0,nan,0,0,nan,7,3,10,1,0,2,0,2,8,+4,1
Donyell Marshall,27:39,5,12,.417,1,3,.333,1,4,.250,4,2,6,0,0,1,1,2,12,-7,1
Damon Jones,20:06,1,4,.250,1,3,.333,0,0,nan,0,1,1,0,0,0,2,3,3,+4,1
David Wesley,15:07,0,4,.000,0,3,.000,0,0,nan,0,1,1,2,2,1,0,1,0,-3,1
Anderson Varejao,12:22,0,2,.000,0,0,nan,0,2,.000,1,0,1,0,0,2,1,2,0,-7,1
Shannon Brown,4:43,0,2,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,1,1,0,-6,1
265,40,77,.519,9,12,.750,15,26,.577,5,34,39,25,6,6,19,30,104,nan,265,1
