Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kawhi Leonard,35:14,7,15,.467,3,7,.429,7,8,.875,1,5,6,2,0,0,2,2,24,-14,0
LaMarcus Aldridge,26:02,7,11,.636,0,0,nan,1,2,.500,1,1,2,0,0,0,0,3,15,-9,0
Tony Parker,24:17,5,10,.500,0,0,nan,3,4,.750,0,4,4,6,0,0,3,1,13,-10,0
David West,23:47,4,6,.667,0,0,nan,0,0,nan,1,2,3,1,0,0,0,2,8,-13,0
Danny Green,23:21,2,4,.500,1,3,.333,0,0,nan,2,1,3,1,0,0,0,1,5,-10,0
Patty Mills,20:54,2,6,.333,0,3,.000,0,0,nan,0,0,0,2,0,0,1,3,4,-7,0
Jonathon Simmons,18:20,4,5,.800,0,0,nan,0,0,nan,0,2,2,2,0,1,0,3,8,+2,0
Kyle Anderson,18:15,4,8,.500,0,1,.000,2,2,1.000,1,2,3,3,1,1,0,0,10,+4,0
Manu Ginobili,17:51,2,10,.200,2,4,.500,0,0,nan,0,2,2,1,1,0,0,3,6,-10,0
Boris Diaw,16:21,3,5,.600,0,0,nan,1,1,1.000,1,3,4,1,0,0,0,0,7,-11,0
Boban Marjanovic,10:00,0,1,.000,0,0,nan,3,4,.750,1,2,3,1,0,0,0,1,3,+2,0
Matt Bonner,2:49,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+3,0
Rasual Butler,2:49,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+3,0
Team Totals,240,40,81,.494,6,18,.333,17,21,.810,8,24,32,20,2,2,6,19,103,nan,0
Kyrie Irving,36:29,9,17,.529,0,2,.000,3,4,.750,1,0,1,6,2,0,1,2,21,+13,1
Tristan Thompson,34:42,3,4,.750,0,0,nan,4,4,1.000,2,5,7,1,0,1,1,1,10,+15,1
LeBron James,34:09,10,17,.588,0,2,.000,9,11,.818,1,4,5,7,2,2,2,2,29,+14,1
Kevin Love,31:21,8,13,.615,3,6,.500,2,2,1.000,3,8,11,3,0,1,1,2,21,+4,1
J.R. Smith,25:45,4,9,.444,2,4,.500,0,0,nan,1,2,3,1,0,0,1,3,10,+10,1
Iman Shumpert,27:41,1,3,.333,0,2,.000,0,0,nan,0,5,5,2,0,0,0,2,2,+9,1
Matthew Dellavedova,24:26,6,10,.600,3,5,.600,0,0,nan,1,4,5,3,0,0,2,3,15,+9,1
Richard Jefferson,12:39,1,2,.500,1,1,1.000,0,0,nan,0,3,3,1,0,0,0,2,3,+2,1
Timofey Mozgov,10:36,3,6,.500,0,0,nan,0,0,nan,1,2,3,0,0,0,1,4,6,-1,1
Jared Cunningham,2:12,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-5,1
Mo Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Anderson Varejao,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,40,81,.494,6,18,.333,17,21,.810,8,24,32,20,2,2,6,19,103,nan,240,1
