Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dwyane Wade,37:04,8,15,.533,0,1,.000,8,12,.667,3,1,4,6,2,0,3,1,24,-4,0
LeBron James,36:38,9,18,.500,0,3,.000,4,6,.667,1,0,1,6,3,0,1,1,22,-15,0
Chris Bosh,26:56,1,5,.200,0,2,.000,3,4,.750,0,5,5,0,2,0,1,3,5,-17,0
Mario Chalmers,22:15,1,5,.200,0,1,.000,1,3,.333,1,3,4,2,2,0,0,1,3,-15,0
Shane Battier,20:00,1,6,.167,0,5,.000,0,0,nan,1,1,2,0,0,2,1,0,2,-16,0
Michael Beasley,28:00,9,13,.692,4,7,.571,2,2,1.000,0,4,4,2,0,0,0,4,24,+13,0
Ray Allen,25:54,5,8,.625,2,5,.400,1,1,1.000,1,3,4,1,1,0,0,1,13,+11,0
Norris Cole,22:09,2,7,.286,1,3,.333,0,0,nan,0,1,1,2,1,0,2,2,5,+14,0
Chris Andersen,19:57,2,3,.667,0,0,nan,1,1,1.000,2,5,7,0,0,5,0,5,5,+10,0
Udonis Haslem,1:07,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,0,0,1,0,+4,0
Rashard Lewis,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
DeAndre Liggins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Toney Douglas,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,38,80,.475,7,27,.259,20,29,.690,10,23,33,19,11,7,8,19,103,nan,0
James Harden,39:40,9,15,.600,1,5,.200,2,5,.400,0,4,4,11,1,0,6,3,21,+14,1
Chandler Parsons,38:20,5,10,.500,0,3,.000,0,0,nan,1,3,4,8,0,0,3,2,10,+10,1
Dwight Howard,36:29,8,13,.615,0,0,nan,6,8,.750,3,13,16,1,0,0,2,2,22,+15,1
Terrence Jones,34:50,8,13,.615,1,1,1.000,2,3,.667,4,8,12,2,0,1,0,1,19,+18,1
Patrick Beverley,32:52,6,12,.500,5,8,.625,2,3,.667,2,0,2,2,3,1,2,4,19,+17,1
Jordan Hamilton,18:25,1,3,.333,0,0,nan,2,2,1.000,0,3,3,0,0,0,0,3,4,-16,1
Jeremy Lin,15:08,2,5,.400,1,4,.250,2,2,1.000,0,0,0,0,0,1,2,2,7,-14,1
Donatas Motiejunas,13:10,0,5,.000,0,2,.000,1,2,.500,0,1,1,0,0,0,1,3,1,-15,1
Omer Asik,11:06,1,2,.500,0,0,nan,1,2,.500,2,2,4,0,0,0,2,2,3,-14,1
Francisco Garcia,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Isaiah Canaan,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Troy Daniels,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Omri Casspi,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,38,80,.475,7,27,.259,20,29,.690,10,23,33,19,11,7,8,19,103,nan,240,1
