Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Trevor Ariza,37:48,5,10,.500,0,2,.000,3,5,.600,2,2,4,0,2,0,0,4,13,-10,0
Emeka Okafor,36:53,4,5,.800,0,0,nan,1,1,1.000,1,5,6,0,1,0,2,6,9,-10,0
David West,36:40,8,17,.471,0,0,nan,10,13,.769,6,6,12,2,1,0,3,2,26,-9,0
Chris Paul,35:42,3,10,.300,0,3,.000,5,6,.833,1,7,8,5,0,0,2,4,11,-11,0
Marco Belinelli,29:52,2,9,.222,1,7,.143,4,5,.800,0,1,1,2,0,0,0,0,9,-8,0
Willie Green,18:08,2,7,.286,0,0,nan,0,0,nan,0,3,3,1,0,0,1,4,4,-4,0
Jarrett Jack,12:18,2,3,.667,0,0,nan,2,2,1.000,0,0,0,2,0,0,2,1,6,-1,0
Jason Smith,11:44,1,2,.500,0,0,nan,0,0,nan,0,4,4,1,0,1,0,2,2,-4,0
Aaron Gray,10:43,1,1,1.000,0,0,nan,2,2,1.000,0,0,0,1,0,0,2,5,4,-1,0
Quincy Pondexter,10:12,0,3,.000,0,1,.000,0,0,nan,0,2,2,0,1,0,0,1,0,-2,0
Team Totals,240,28,67,.418,1,13,.077,27,34,.794,10,30,40,14,5,1,12,29,84,nan,0
LeBron James,40:18,6,16,.375,0,3,.000,8,10,.800,1,3,4,7,0,0,5,2,20,+11,1
Dwyane Wade,38:35,8,13,.615,2,3,.667,14,17,.824,1,4,5,1,1,0,1,2,32,+7,1
Chris Bosh,37:47,10,18,.556,0,0,nan,3,5,.600,2,9,11,1,1,3,0,4,23,+8,1
Carlos Arroyo,22:26,3,8,.375,1,2,.500,0,0,nan,1,1,2,5,0,0,0,3,7,+6,1
Zydrunas Ilgauskas,20:42,1,4,.250,0,0,nan,0,0,nan,0,8,8,0,1,3,0,4,2,+3,1
Mario Chalmers,26:39,1,5,.200,0,3,.000,4,4,1.000,0,1,1,3,1,0,0,4,6,+4,1
Erick Dampier,23:00,1,2,.500,0,0,nan,1,2,.500,3,1,4,0,1,1,0,4,3,+12,1
James Jones,16:02,1,3,.333,1,3,.333,0,0,nan,0,1,1,0,0,1,0,0,3,+8,1
Juwan Howard,10:13,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,1,0,0,2,0,+4,1
Joel Anthony,4:18,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,1,0,0,0,-3,1
240,28,67,.418,1,13,.077,27,34,.794,10,30,40,14,5,1,12,29,84,nan,240,1
