Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Nerlens Noel,34:16,4,12,.333,0,0,nan,0,0,nan,1,10,11,3,2,0,2,4,8,+4,0
Robert Covington,31:13,7,13,.538,5,9,.556,0,2,.000,0,4,4,1,1,0,1,5,19,+4,0
Ish Smith,30:30,5,16,.313,0,4,.000,1,1,1.000,1,4,5,7,1,0,4,0,11,-3,0
Furkan Aldemir,26:33,5,6,.833,0,1,.000,1,2,.500,7,3,10,0,1,0,0,2,11,+5,0
Jerami Grant,21:35,0,4,.000,0,2,.000,2,4,.500,0,2,2,0,0,0,2,2,2,-6,0
Luc Mbah a Moute,25:23,2,8,.250,1,3,.333,3,4,.750,0,4,4,1,3,0,0,0,8,-1,0
Hollis Thompson,23:43,3,5,.600,1,2,.500,0,0,nan,0,3,3,0,2,0,0,2,7,0,0
Isaiah Canaan,17:29,3,11,.273,2,7,.286,0,0,nan,0,1,1,5,1,0,3,2,8,+2,0
JaKarr Sampson,16:48,4,7,.571,1,2,.500,0,0,nan,0,3,3,1,0,0,0,1,9,-5,0
Henry Sims,12:30,1,2,.500,0,0,nan,1,2,.500,2,0,2,0,0,0,1,3,3,-5,0
Thomas Robinson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Glenn Robinson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jason Richardson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,34,84,.405,10,30,.333,8,15,.533,11,34,45,18,11,0,13,21,86,nan,0
Kyrie Irving,38:15,7,18,.389,1,2,.500,2,3,.667,0,3,3,4,2,0,5,1,17,+3,1
LeBron James,37:53,8,24,.333,1,4,.250,3,6,.500,2,9,11,6,0,1,5,0,20,-4,1
J.R. Smith,37:25,3,8,.375,3,7,.429,0,0,nan,1,2,3,2,0,0,0,1,9,-1,1
Timofey Mozgov,32:30,6,9,.667,0,0,nan,2,2,1.000,5,5,10,1,0,0,2,4,14,-4,1
Kevin Love,30:58,4,10,.400,2,5,.400,0,1,.000,3,7,10,1,2,1,2,1,10,+11,1
Matthew Dellavedova,20:09,0,2,.000,0,2,.000,0,0,nan,1,2,3,2,0,0,0,2,0,-1,1
Tristan Thompson,19:42,2,5,.400,0,0,nan,2,2,1.000,4,5,9,0,0,0,1,1,6,0,1
Iman Shumpert,10:58,2,7,.286,2,2,1.000,3,4,.750,0,1,1,0,3,0,0,0,9,+6,1
Shawn Marion,6:18,1,1,1.000,0,0,nan,0,0,nan,2,1,3,1,0,0,2,1,2,-1,1
James Jones,5:52,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,1,0,-4,1
Kendrick Perkins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Mike Miller,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,34,84,.405,10,30,.333,8,15,.533,11,34,45,18,11,0,13,21,86,nan,240,1
