Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
DeMar DeRozan,41:49,7,18,.389,0,1,.000,6,7,.857,0,5,5,3,1,0,3,3,20,+5,0
Kyle Lowry,36:31,5,14,.357,2,5,.400,11,12,.917,0,3,3,8,0,1,0,3,23,+10,0
Amir Johnson,28:25,2,7,.286,1,3,.333,1,2,.500,2,2,4,0,0,1,2,4,6,+1,0
Jonas Valanciunas,26:22,4,5,.800,0,0,nan,0,0,nan,1,4,5,0,0,2,1,5,8,0,0
Terrence Ross,18:28,1,5,.200,0,2,.000,0,0,nan,0,1,1,0,0,0,0,2,2,-17,0
Lou Williams,29:26,9,19,.474,3,8,.375,15,15,1.000,3,1,4,1,3,0,0,1,36,+37,0
Patrick Patterson,24:20,1,4,.250,1,2,.500,2,2,1.000,1,5,6,3,1,1,2,0,5,+20,0
Greivis Vasquez,17:46,2,7,.286,1,3,.333,2,2,1.000,0,2,2,2,0,0,0,4,7,+16,0
Chuck Hayes,15:22,1,1,1.000,0,0,nan,1,2,.500,0,3,3,3,3,1,0,4,3,+13,0
Greg Stiemsma,1:30,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,0,0
Lucas Nogueira,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Landry Fields,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Bruno Caboclo,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,32,80,.400,8,24,.333,38,42,.905,8,26,34,20,8,6,8,26,110,nan,0
LeBron James,37:17,6,12,.500,1,4,.250,2,3,.667,0,1,1,10,1,1,5,2,15,-8,1
Kyrie Irving,36:45,7,14,.500,2,5,.400,5,7,.714,0,3,3,6,1,2,3,3,21,-9,1
Kevin Love,33:39,8,16,.500,0,1,.000,7,7,1.000,1,6,7,1,1,0,0,5,23,-2,1
Anderson Varejao,28:40,5,9,.556,0,0,nan,3,6,.500,4,8,12,3,0,0,2,3,13,-2,1
Shawn Marion,25:33,1,6,.167,0,1,.000,0,0,nan,2,4,6,1,1,1,0,1,2,-6,1
Dion Waiters,20:11,3,9,.333,0,2,.000,0,0,nan,0,2,2,0,0,1,3,3,6,-21,1
Tristan Thompson,20:00,4,9,.444,0,0,nan,3,6,.500,4,3,7,1,0,1,2,4,11,-17,1
Joe Harris,16:14,0,3,.000,0,2,.000,0,0,nan,0,2,2,1,0,0,1,2,0,-14,1
Mike Miller,12:13,1,2,.500,0,1,.000,0,0,nan,0,3,3,0,0,0,0,0,2,-1,1
Will Cherry,5:04,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,1,3,0,-5,1
Lou Amundson,4:24,0,0,nan,0,0,nan,0,0,nan,0,3,3,0,0,0,1,2,0,0,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,32,80,.400,8,24,.333,38,42,.905,8,26,34,20,8,6,8,26,110,nan,240,1
