Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Zydrunas Ilgauskas,41:00,8,19,.421,0,0,nan,6,6,1.000,4,7,11,0,0,3,6,4,22,-10,0
LeBron James,40:00,12,21,.571,0,1,.000,10,12,.833,1,6,7,7,4,0,6,1,34,-10,0
Jeff McInnis,30:00,3,10,.300,1,4,.250,0,0,nan,0,1,1,4,1,0,5,4,7,-11,0
Robert Traylor,28:00,3,6,.500,0,0,nan,1,4,.250,3,6,9,1,2,0,3,2,7,-12,0
Ira Newble,27:00,0,1,.000,0,1,.000,0,0,nan,0,2,2,0,1,0,1,2,0,-6,0
Drew Gooden,23:00,3,5,.600,0,0,nan,3,3,1.000,1,7,8,4,0,1,3,2,9,+3,0
Jiri Welsch,23:00,2,6,.333,1,2,.500,1,2,.500,0,4,4,2,3,0,3,1,6,-2,0
Eric Snow,18:00,0,1,.000,0,0,nan,1,2,.500,1,1,2,1,0,0,0,2,1,+2,0
Lucious Harris,6:00,1,1,1.000,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,0,3,0,0
DeSagana Diop,4:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,2,0,+1,0
Team Totals,240,32,70,.457,3,9,.333,22,29,.759,10,34,44,19,11,4,27,20,89,nan,0
Allen Iverson,45:00,10,25,.400,1,4,.250,10,10,1.000,0,1,1,9,3,0,3,2,31,+15,1
Kyle Korver,40:00,2,5,.400,1,1,1.000,2,3,.667,1,5,6,4,6,0,4,3,7,+7,1
Chris Webber,39:00,11,28,.393,0,1,.000,2,2,1.000,6,6,12,4,1,0,3,1,24,+8,1
Samuel Dalembert,34:00,7,10,.700,0,0,nan,1,1,1.000,2,3,5,1,1,0,2,2,15,+14,1
Andre Iguodala,34:00,4,6,.667,0,1,.000,1,2,.500,1,6,7,4,1,0,0,4,9,+11,1
Aaron McKie,15:00,0,0,nan,0,0,nan,0,0,nan,0,5,5,0,1,0,0,4,0,-1,1
Marc Jackson,14:00,4,10,.400,0,0,nan,2,2,1.000,0,0,0,0,0,0,0,2,10,-5,1
Rodney Rogers,13:00,1,5,.200,0,2,.000,0,0,nan,3,1,4,2,0,0,1,1,2,+2,1
John Salmons,6:00,0,1,.000,0,0,nan,0,0,nan,0,1,1,1,0,0,1,2,0,-6,1
240,32,70,.457,3,9,.333,22,29,.759,10,34,44,19,11,4,27,20,89,nan,240,1
