Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Brandon Jennings,41:24,3,15,.200,0,7,.000,2,4,.500,0,3,3,5,2,0,2,1,8,-15,0
Monta Ellis,34:27,2,7,.286,0,3,.000,3,4,.750,0,4,4,5,2,1,4,3,7,-5,0
Luc Mbah a Moute,32:34,3,7,.429,0,0,nan,0,2,.000,0,1,1,2,2,0,0,2,6,-6,0
Ersan Ilyasova,29:00,9,14,.643,2,3,.667,1,1,1.000,3,3,6,1,0,0,2,3,21,+5,0
Larry Sanders,28:20,6,7,.857,0,0,nan,2,4,.500,0,6,6,2,0,1,5,5,14,0,0
Mike Dunleavy,25:11,6,9,.667,2,5,.400,2,2,1.000,0,6,6,5,2,0,0,2,16,-12,0
Marquis Daniels,14:42,4,6,.667,0,0,nan,0,0,nan,0,1,1,2,1,0,0,1,8,-15,0
Ekpe Udoh,13:54,1,1,1.000,0,0,nan,0,0,nan,1,1,2,0,0,0,0,1,2,-16,0
J.J. Redick,7:47,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,0,0,1,1,2,-3,0
John Henson,6:19,0,2,.000,0,0,nan,0,0,nan,0,2,2,1,0,0,1,1,0,+2,0
Ish Smith,4:04,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,1,1,0,0,0
Gustavo Ayon,2:18,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,+5,0
Team Totals,240,36,72,.500,4,18,.222,10,17,.588,4,29,33,23,9,2,16,21,86,nan,0
LeBron James,38:39,6,14,.429,0,3,.000,7,8,.875,1,7,8,6,1,0,4,2,19,+13,1
Chris Bosh,32:29,5,11,.455,0,1,.000,0,0,nan,0,6,6,1,1,0,2,2,10,+2,1
Dwyane Wade,32:21,8,14,.571,0,0,nan,5,6,.833,2,5,7,3,2,0,3,1,21,-1,1
Mario Chalmers,27:02,4,6,.667,1,1,1.000,0,0,nan,1,3,4,2,2,1,1,2,9,+1,1
Udonis Haslem,15:50,1,3,.333,0,0,nan,1,2,.500,2,4,6,0,0,0,1,1,3,-3,1
Ray Allen,27:20,2,8,.250,2,5,.400,1,1,1.000,1,1,2,4,1,0,1,1,7,+26,1
Shane Battier,23:43,2,5,.400,2,5,.400,4,4,1.000,0,0,0,0,0,0,0,2,10,+17,1
Norris Cole,20:58,2,7,.286,1,2,.500,2,2,1.000,1,2,3,1,3,0,2,2,7,+11,1
Chris Andersen,12:25,4,6,.667,0,0,nan,2,3,.667,4,2,6,0,0,1,0,3,10,+14,1
Joel Anthony,2:18,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,2,-5,1
Rashard Lewis,2:18,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,1,0,0,0,-5,1
Mike Miller,2:18,0,3,.000,0,2,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-5,1
James Jones,2:18,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-5,1
240,36,72,.500,4,18,.222,10,17,.588,4,29,33,23,9,2,16,21,86,nan,240,1
