Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,42:00,14,24,.583,5,7,.714,3,3,1.000,1,3,4,5,4,0,4,1,36,+9,0
Carlos Boozer,34:00,4,7,.571,0,0,nan,4,6,.667,1,5,6,2,2,1,4,3,12,+11,0
Zydrunas Ilgauskas,26:00,3,9,.333,0,0,nan,2,4,.500,3,6,9,0,0,1,2,4,8,-8,0
Ira Newble,21:00,1,5,.200,0,0,nan,0,0,nan,0,1,1,1,1,0,1,1,2,-11,0
Kedrick Brown,16:00,0,1,.000,0,0,nan,0,0,nan,0,2,2,1,3,0,1,2,0,-8,0
Tony Battie,32:00,4,6,.667,0,0,nan,0,1,.000,4,4,8,1,2,0,1,2,8,+9,0
Eric Williams,31:00,6,14,.429,0,1,.000,1,2,.500,3,3,6,1,1,0,2,2,13,+20,0
Kevin Ollie,26:00,1,4,.250,0,0,nan,2,4,.500,0,3,3,12,0,0,1,1,4,+11,0
Jason Kapono,12:00,2,3,.667,0,1,.000,1,2,.500,0,0,0,0,1,0,0,0,5,+2,0
Team Totals,240,35,73,.479,5,9,.556,13,22,.591,12,27,39,23,14,2,16,16,88,nan,0
Aaron McKie,36:00,3,6,.500,0,1,.000,0,0,nan,0,4,4,4,3,1,3,2,6,-6,1
Glenn Robinson,35:00,8,15,.533,1,3,.333,1,1,1.000,1,3,4,1,4,0,7,3,18,-3,1
Eric Snow,35:00,5,11,.455,0,0,nan,0,0,nan,0,1,1,4,2,0,1,4,10,-4,1
Kenny Thomas,34:00,3,11,.273,0,0,nan,5,7,.714,1,5,6,0,2,0,3,4,11,-10,1
Derrick Coleman,31:00,5,7,.714,1,2,.500,4,6,.667,1,7,8,5,0,2,2,3,15,+6,1
John Salmons,19:00,2,4,.500,1,2,.500,0,0,nan,0,1,1,2,1,0,0,2,5,-3,1
Samuel Dalembert,16:00,4,4,1.000,0,0,nan,0,0,nan,0,2,2,0,0,0,2,3,8,-10,1
Kyle Korver,13:00,2,2,1.000,2,2,1.000,0,0,nan,0,2,2,1,0,0,3,0,6,-1,1
Amal McCaskill,11:00,1,4,.250,0,0,nan,0,0,nan,2,1,3,0,1,0,0,0,2,+1,1
Greg Buckner,6:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,-4,1
Zendon Hamilton,4:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-1,1
240,35,73,.479,5,9,.556,13,22,.591,12,27,39,23,14,2,16,16,88,nan,240,1
